dt,walkers,energy,conservative_stderr,case_id,run_name,result_schema_version,run_id,bundle_sha256,run_status,energy_status,energy_publication_accepted,energy_publication_status,energy_status_basis,source_energy_publication_accepted,source_energy_publication_status,seed_count,seeds,summary_path,summary_sha256,manifest_path,manifest_sha256,manifest_verification,local_acceptance_fraction_mean,invalid_proposal_fraction_max,metropolis_rejection_fraction_max,configuration_esjd_mean,log_weight_span_max,rhat_energy,neff_energy,population_weight_status
0.00125,512,838.0700675334001,0.000725481065192723,N20_A1,dmc_trapped_stationarity_grid,dmc_trapped_stationarity_grid_v2,dmc_trapped_stationarity_grid_2026-07-16T16:13:41Z_c229df9f9351,8eb2a477509c9a752be34ec8d9ff41d5e8f20b2b6e2a0b17072422c6206192e3,accepted_with_warnings,blocking_plateau_unresolved_correlated_error_available,True,accepted_with_precision_warning,retrospective_population_stationarity_assessment,True,accepted_with_precision_warning,5,"12201,12202,12203,12204,12205",/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_recovery_v1/N20_A1/dt_0.00125_W512_seeds12201_12205_burn20_tau120/summary.json,599ea72c18c333b997bb03b36d4f5b21947e6b5ddddef0e24379162ec3504b3e,/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_recovery_v1/N20_A1/dt_0.00125_W512_seeds12201_12205_burn20_tau120/run_manifest.json,ecdba801b143141ac3626584602cf5f2fe6171d180de1ddb25277591f5382fcd,verified,0.9430221191406251,0.01142578125,0.0583984375,0.02392979131291339,6.70157555680782,1.0010092855886155,439.7654111479762,accepted
0.00125,1024,838.0697110913901,0.0005598791197584561,N20_A1,dmc_trapped_stationarity_grid,dmc_trapped_stationarity_grid_v2,dmc_trapped_stationarity_grid_2026-07-16T16:19:17Z_8d26fca1dca1,84c137fe4b0ec2abb0379a95c605a36c359947e65885f81fdc6e5612b2926de4,accepted_with_warnings,blocking_plateau_unresolved_correlated_error_available,True,accepted_with_precision_warning,retrospective_population_stationarity_assessment,True,accepted_with_precision_warning,5,"12201,12202,12203,12204,12205",/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_recovery_v1/N20_A1/dt_0.00125_W1024_seeds12201_12205_burn20_tau120/summary.json,18c8caef842ddcf266d577c8f6a4954b3190ace4a94d4152d3f80017eef3b871,/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_recovery_v1/N20_A1/dt_0.00125_W1024_seeds12201_12205_burn20_tau120/run_manifest.json,c32b70d558bd3556bd22052de582204fb0b35df7a67d8873fb745b43a2a42806,verified,0.9430088500976563,0.010400390625,0.055859375,0.02392914011050828,7.098069764879599,1.0019147946317533,395.8406945544159,accepted
0.0025,512,838.0675133175712,0.0008091116044423296,N20_A1,dmc_trapped_stationarity_grid,dmc_trapped_stationarity_grid_v2,dmc_trapped_stationarity_grid_2026-07-16T16:33:03Z_772df6b13325,b6cdbd40863853e3a0984ec59ad54f334a639057ab478953b05b9f74dc0f047a,accepted_with_warnings,blocking_plateau_unresolved_correlated_error_available,True,accepted_with_precision_warning,retrospective_population_stationarity_assessment,True,accepted_with_precision_warning,5,"12201,12202,12203,12204,12205",/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_recovery_v1/N20_A1/dt_0.0025_W512_seeds12201_12205_burn20_tau120/summary.json,6438a0dfd99d2d3adbef40db1e587cca7b377b6ce82b461901106a9311c3f6c5,/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_recovery_v1/N20_A1/dt_0.0025_W512_seeds12201_12205_burn20_tau120/run_manifest.json,b878f63f7690c5c2f4c7703984d09ec8a40d2b0b323c0e61893b5ecec8d017ff,verified,0.8746190673828126,0.030859375,0.1224609375,0.0448262795807849,7.311092482062475,1.0032148572001192,330.27939192912356,accepted
0.0025,1024,838.0666142432141,0.0005136706314612371,N20_A1,dmc_trapped_stationarity_grid,dmc_trapped_stationarity_grid_v2,dmc_trapped_stationarity_grid_2026-07-16T16:35:54Z_6c3fbdb39604,1001faceffa28c18295c7542d59195fff1137517440b21faf989b0950eb05aee,accepted_with_warnings,blocking_plateau_unresolved_correlated_error_available,True,accepted_with_precision_warning,retrospective_population_stationarity_assessment,True,accepted_with_precision_warning,5,"12201,12202,12203,12204,12205",/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_recovery_v1/N20_A1/dt_0.0025_W1024_seeds12201_12205_burn20_tau120/summary.json,7d35e8292b0b1a49510e981314a0e56e1ab75be12d3258083c00936647dd27c0,/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_recovery_v1/N20_A1/dt_0.0025_W1024_seeds12201_12205_burn20_tau120/run_manifest.json,da6d58fd88f01fd1c04430ded518bb0084a3f717bcd1fb5a8e7f20640d5ec62b,verified,0.8746160074869792,0.027734375,0.11513671875,0.04482813498629336,6.730530163379541,1.0016312783168588,359.57425048017694,accepted
