dt,walkers,energy,conservative_stderr,case_id,run_name,result_schema_version,run_id,bundle_sha256,run_status,energy_status,energy_publication_accepted,energy_publication_status,energy_status_basis,source_energy_publication_accepted,source_energy_publication_status,seed_count,seeds,summary_path,summary_sha256,manifest_path,manifest_sha256,manifest_verification,local_acceptance_fraction_mean,invalid_proposal_fraction_max,metropolis_rejection_fraction_max,configuration_esjd_mean,log_weight_span_max,rhat_energy,neff_energy,population_weight_status
0.01,256,56.643308785782345,0.0001208224735641077,N10_A0.1,dmc_trapped_stationarity_grid,dmc_trapped_stationarity_grid_v2,dmc_trapped_stationarity_grid_2026-07-16T10:30:55Z_4dc52b819d1c,70615a5a63b3ed1394a3c32a315fe516a06efedc042dfb0f1181e82cd524fe0d,accepted_with_warnings,blocking_plateau_unresolved_correlated_error_available,True,accepted_with_precision_warning,retrospective_population_stationarity_assessment,True,accepted_with_precision_warning,3,"10021,10022,10023",/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/timestep_energy_v1/N10_A0.1/dt_0.01_seeds10021_10023_tau60/summary.json,52923c347287767989b8f770b9b89141553cd6217f7f0a5f60558690a776b5a2,/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/timestep_energy_v1/N10_A0.1/dt_0.01_seeds10021_10023_tau60/run_manifest.json,ef3cd1ae728cbe7e5e853e9f0bf347d45f97c361b160ee8395d5f12019676d4b,verified,0.9152671440972222,0.041015625,0.1171875,0.09397512294279582,1.093050008959977,1.0097806146810007,81.97143228104656,accepted
0.01,512,56.64322018642914,7.382598480594144e-05,N10_A0.1,dmc_trapped_stationarity_grid,dmc_trapped_stationarity_grid_v2,dmc_trapped_stationarity_grid_2026-07-16T11:45:13Z_9f9b0793a904,976e8371b0d51a70607f914d9996e06d8a19fcc3efd5fe1cd26ae7266b0ca1d0,accepted_with_warnings,blocking_plateau_unresolved_correlated_error_available,True,accepted_with_precision_warning,retrospective_population_stationarity_assessment,True,accepted_with_precision_warning,3,"10021,10022,10023",/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_v1/N10_A0.1/dt_0.01_W512_seeds10021_10023_tau60/summary.json,5da074f7dfdd1669dd11b4ecad21d6d2ca373d9b119fc27829e69ebed35825a4,/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_v1/N10_A0.1/dt_0.01_W512_seeds10021_10023_tau60/run_manifest.json,8d876ecd61495e08b290d15bac2dfed9083218c100963368f947fd7bf3cb5345,verified,0.9152545572916666,0.0283203125,0.1015625,0.09396387827309056,1.2445077706118124,1.001276613328733,157.18923713378666,accepted
0.04,256,56.643024818513766,0.00015553378805733143,N10_A0.1,dmc_trapped_stationarity_grid,dmc_trapped_stationarity_grid_v2,dmc_trapped_stationarity_grid_2026-07-16T14:03:18Z_307eb40df182,2b0c2b09760b24c0507f3b5fe38779585ed933730d88d091ec91f79e302258d1,accepted_with_warnings,blocking_plateau_unresolved_correlated_error_available,True,accepted_with_precision_warning,retrospective_population_stationarity_assessment,True,accepted_with_precision_warning,3,"11601,11602,11603",/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_selected_v1/N10_A0.1/dt_0.04_W256_seeds11601_11603_tau60/summary.json,0300085a05031521bdcb0239b8557d09bce478e9d89f758d64a25a19d8faaf0d,/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_selected_v1/N10_A0.1/dt_0.04_W256_seeds11601_11603_tau60/run_manifest.json,666ce89e097b8537d261083843224a934f584beb85dd35b5a06eb69efca82f73,verified,0.6236961805555555,0.18359375,0.36328125,0.2579655418885902,1.5112230438753453,1.0123285918679292,86.05397294699694,accepted
0.04,512,56.643085432661906,9.296712615769968e-05,N10_A0.1,dmc_trapped_stationarity_grid,dmc_trapped_stationarity_grid_v2,dmc_trapped_stationarity_grid_2026-07-16T14:03:31Z_28277e69f105,667327bae8a893e94b779ada5f2e710ee5d0f09c40b642df8d450f7b25930bd6,accepted_with_warnings,blocking_plateau_unresolved_correlated_error_available,True,accepted_with_precision_warning,retrospective_population_stationarity_assessment,True,accepted_with_precision_warning,3,"11601,11602,11603",/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_selected_v1/N10_A0.1/dt_0.04_W512_seeds11601_11603_tau60/summary.json,bcbd6f7e46957db0a74bd7f8c5c54b1ea465638d2c63659cbac0caa31d0822df,/Users/batu/Desktop/UPC/TFM/hardrod-qmc/results/dmc/systematics/population_energy_selected_v1/N10_A0.1/dt_0.04_W512_seeds11601_11603_tau60/run_manifest.json,fa7f3dce303f5ad3039d1b0ac8ac23040d04c8280be769e9165aa836352753d8,verified,0.6236128472222222,0.166015625,0.326171875,0.25777047789358765,1.4913800435042335,1.009252291073178,91.85067000929538,accepted
