q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-33.373063170441,-33.277711561382603,-33.325387365911801,0,0,0,0,0,0,0
-33.277711561382603,-33.182359952324191,-33.230035756853397,0,0,0,0,0,0,0
-33.182359952324191,-33.087008343265794,-33.134684147794992,0,0,0,0,0,0,0
-33.087008343265794,-32.991656734207389,-33.039332538736588,0,0,0,0,0,0,0
-32.991656734207389,-32.896305125148984,-32.94398092967819,0,0,0,0,0,0,0
-32.896305125148984,-32.800953516090587,-32.848629320619786,0,0,0,0,0,0,0
-32.800953516090587,-32.705601907032182,-32.753277711561381,0,0,0,0,0,0,0
-32.705601907032182,-32.610250297973778,-32.657926102502984,0,0,0,0,0,0,0
-32.610250297973778,-32.51489868891538,-32.562574493444579,0,0,0,0,0,0,0
-32.51489868891538,-32.419547079856969,-32.467222884386175,0,0,0,0,0,0,0
-32.419547079856969,-32.324195470798571,-32.37187127532777,0,0,0,0,0,0,0
-32.324195470798571,-32.228843861740167,-32.276519666269365,0,0,0,0,0,0,0
-32.228843861740167,-32.133492252681762,-32.181168057210968,0,0,0,0,0,0,0
-32.133492252681762,-32.038140643623365,-32.085816448152563,0,0,0,0,0,0,0
-32.038140643623365,-31.94278903456496,-31.990464839094162,0,0,0,0,0,0,0
-31.94278903456496,-31.847437425506556,-31.895113230035758,0,0,0,0,0,0,0
-31.847437425506556,-31.752085816448155,-31.799761620977357,0,0,0,0,0,0,0
-31.752085816448155,-31.65673420738975,-31.704410011918952,0,0,0,0,0,0,0
-31.65673420738975,-31.561382598331349,-31.609058402860548,0,0,0,0,0,0,0
-31.561382598331349,-31.466030989272944,-31.513706793802147,0,0,0,0,0,0,0
-31.466030989272944,-31.37067938021454,-31.418355184743742,0,0,0,0,0,0,0
-31.37067938021454,-31.275327771156139,-31.323003575685341,0,0,0,0,0,0,0
-31.275327771156139,-31.179976162097734,-31.227651966626937,0,0,0,0,0,0,0
-31.179976162097734,-31.084624553039333,-31.132300357568532,0,0,0,0,0,0,0
-31.084624553039333,-30.989272943980929,-31.036948748510131,0,0,0,0,0,0,0
-30.989272943980929,-30.893921334922528,-30.94159713945173,0,0,0,0,0,0,0
-30.893921334922528,-30.798569725864123,-30.846245530393325,0,0,0,0,0,0,0
-30.798569725864123,-30.703218116805722,-30.750893921334921,0,0,0,0,0,0,0
-30.703218116805722,-30.607866507747318,-30.65554231227652,0,0,0,0,0,0,0
-30.607866507747318,-30.512514898688917,-30.560190703218119,0,0,0,0,0,0,0
-30.512514898688917,-30.417163289630512,-30.464839094159714,0,0,0,0,0,0,0
-30.417163289630512,-30.321811680572111,-30.36948748510131,0,0,0,0,0,0,0
-30.321811680572111,-30.226460071513706,-30.274135876042909,0,0,0,0,0,0,0
-30.226460071513706,-30.131108462455305,-30.178784266984508,0,0,0,0,0,0,0
-30.131108462455305,-30.035756853396901,-30.083432657926103,0,0,0,0,0,0,0
-30.035756853396901,-29.9404052443385,-29.988081048867699,0,0,0,0,0,0,0
-29.9404052443385,-29.845053635280095,-29.892729439809298,0,0,0,0,0,0,0
-29.845053635280095,-29.749702026221694,-29.797377830750897,0,0,0,0,0,0,0
-29.749702026221694,-29.65435041716329,-29.702026221692492,0,0,0,0,0,0,0
-29.65435041716329,-29.558998808104889,-29.606674612634087,0,0,0,0,0,0,0
-29.558998808104889,-29.463647199046484,-29.511323003575686,0,0,0,0,0,0,0
-29.463647199046484,-29.368295589988083,-29.415971394517285,0,0,0,0,0,0,0
-29.368295589988083,-29.272943980929679,-29.320619785458881,0,0,0,0,0,0,0
-29.272943980929679,-29.177592371871278,-29.225268176400476,0,0,0,0,0,0,0
-29.177592371871278,-29.082240762812873,-29.129916567342075,0,0,0,0,0,0,0
-29.082240762812873,-28.986889153754472,-29.034564958283674,0,0,0,0,0,0,0
-28.986889153754472,-28.891537544696067,-28.93921334922527,0,0,0,0,0,0,0
-28.891537544696067,-28.796185935637663,-28.843861740166865,0,0,0,0,0,0,0
-28.796185935637663,-28.700834326579262,-28.748510131108461,0,0,0,0,0,0,0
-28.700834326579262,-28.605482717520857,-28.65315852205006,0,0,0,0,0,0,0
-28.605482717520857,-28.510131108462456,-28.557806912991659,0,0,0,0,0,0,0
-28.510131108462456,-28.414779499404052,-28.462455303933254,0,0,0,0,0,0,0
-28.414779499404052,-28.319427890345651,-28.367103694874849,0,0,0,0,0,0,0
-28.319427890345651,-28.224076281287246,-28.271752085816448,0,0,0,0,0,0,0
-28.224076281287246,-28.128724672228845,-28.176400476758047,0,0,0,0,0,0,0
-28.128724672228845,-28.033373063170441,-28.081048867699643,0,0,0,0,0,0,0
-28.033373063170441,-27.93802145411204,-27.985697258641238,0,0,0,0,0,0,0
-27.93802145411204,-27.842669845053635,-27.890345649582837,0,0,0,0,0,0,0
-27.842669845053635,-27.747318235995234,-27.794994040524436,0,0,0,0,0,0,0
-27.747318235995234,-27.651966626936829,-27.699642431466032,0,0,0,0,0,0,0
-27.651966626936829,-27.556615017878428,-27.604290822407627,0,0,0,0,0,0,0
-27.556615017878428,-27.461263408820024,-27.508939213349226,0,0,0,0,0,0,0
-27.461263408820024,-27.365911799761623,-27.413587604290825,0,0,0,0,0,0,0
-27.365911799761623,-27.270560190703218,-27.318235995232421,0,0,0,0,0,0,0
-27.270560190703218,-27.175208581644817,-27.222884386174016,0,0,0,0,0,0,0
-27.175208581644817,-27.079856972586413,-27.127532777115615,0,0,0,0,0,0,0
-27.079856972586413,-26.984505363528012,-27.032181168057214,0,0,0,0,0,0,0
-26.984505363528012,-26.889153754469607,-26.936829558998809,0,0,0,0,0,0,0
-26.889153754469607,-26.793802145411206,-26.841477949940405,0,0,0,0,0,0,0
-26.793802145411206,-26.698450536352802,-26.746126340882004,0,0,0,0,0,0,0
-26.698450536352802,-26.603098927294401,-26.650774731823603,0,0,0,0,0,0,0
-26.603098927294401,-26.507747318235996,-26.555423122765198,0,0,0,0,0,0,0
-26.507747318235996,-26.412395709177591,-26.460071513706794,0,0,0,0,0,0,0
-26.412395709177591,-26.31704410011919,-26.364719904648389,0,0,0,0,0,0,0
-26.31704410011919,-26.221692491060786,-26.269368295589988,0,0,0,0,0,0,0
-26.221692491060786,-26.126340882002385,-26.174016686531587,0,0,0,0,0,0,0
-26.126340882002385,-26.03098927294398,-26.078665077473183,0,0,0,0,0,0,0
-26.03098927294398,-25.935637663885579,-25.983313468414778,0,0,0,0,0,0,0
-25.935637663885579,-25.840286054827175,-25.887961859356377,0,0,0,0,0,0,0
-25.840286054827175,-25.744934445768774,-25.792610250297976,0,0,0,0,0,0,0
-25.744934445768774,-25.649582836710369,-25.697258641239571,0,0,0,0,0,0,0
-25.649582836710369,-25.554231227651968,-25.601907032181167,0,0,0,0,0,0,0
-25.554231227651968,-25.458879618593564,-25.506555423122766,0,0,0,0,0,0,0
-25.458879618593564,-25.363528009535163,-25.411203814064365,0,0,0,0,0,0,0
-25.363528009535163,-25.268176400476758,-25.31585220500596,0,0,0,0,0,0,0
-25.268176400476758,-25.172824791418357,-25.220500595947556,0,0,0,0,0,0,0
-25.172824791418357,-25.077473182359952,-25.125148986889155,0,0,0,0,0,0,0
-25.077473182359952,-24.982121573301551,-25.029797377830754,0,0,0,0,0,0,0
-24.982121573301551,-24.886769964243147,-24.934445768772349,0,0,0,0,0,0,0
-24.886769964243147,-24.791418355184746,-24.839094159713945,0,0,0,0,0,0,0
-24.791418355184746,-24.696066746126341,-24.743742550655544,0,0,0,0,0,0,0
-24.696066746126341,-24.60071513706794,-24.648390941597143,0,0,0,0,0,0,0
-24.60071513706794,-24.505363528009536,-24.553039332538738,0,0,0,0,0,0,0
-24.505363528009536,-24.410011918951135,-24.457687723480333,0,0,0,0,0,0,0
-24.410011918951135,-24.31466030989273,-24.362336114421932,0,0,0,0,0,0,0
-24.31466030989273,-24.219308700834329,-24.266984505363531,0,0,0,0,0,0,0
-24.219308700834329,-24.123957091775925,-24.171632896305127,0,0,0,0,0,0,0
-24.123957091775925,-24.028605482717524,-24.076281287246722,0,0,0,0,0,0,0
-24.028605482717524,-23.933253873659119,-23.980929678188321,0,0,0,0,0,0,0
-23.933253873659119,-23.837902264600714,-23.885578069129917,0,0,0,0,0,0,0
-23.837902264600714,-23.742550655542313,-23.790226460071516,0,0,0,0,0,0,0
-23.742550655542313,-23.647199046483912,-23.694874851013111,0,0,0,0,0,0,0
-23.647199046483912,-23.551847437425508,-23.59952324195471,0,0,0,0,0,0,0
-23.551847437425508,-23.456495828367103,-23.504171632896306,0,0,0,0,0,0,0
-23.456495828367103,-23.361144219308702,-23.408820023837905,0,0,0,0,0,0,0
-23.361144219308702,-23.265792610250301,-23.3134684147795,0,0,0,0,0,0,0
-23.265792610250301,-23.170441001191897,-23.218116805721099,0,0,0,0,0,0,0
-23.170441001191897,-23.075089392133492,-23.122765196662694,0,0,0,0,0,0,0
-23.075089392133492,-22.979737783075091,-23.027413587604293,0,0,0,0,0,0,0
-22.979737783075091,-22.884386174016687,-22.932061978545889,0,0,0,0,0,0,0
-22.884386174016687,-22.789034564958286,-22.836710369487484,0,0,0,0,0,0,0
-22.789034564958286,-22.693682955899881,-22.741358760429083,0,0,0,0,0,0,0
-22.693682955899881,-22.598331346841476,-22.646007151370679,0,0,0,0,0,0,0
-22.598331346841476,-22.502979737783075,-22.550655542312278,0,0,0,0,0,0,0
-22.502979737783075,-22.407628128724674,-22.455303933253873,0,0,0,0,0,0,0
-22.407628128724674,-22.31227651966627,-22.359952324195472,0,0,0,0,0,0,0
-22.31227651966627,-22.216924910607865,-22.264600715137068,0,0,0,0,0,0,0
-22.216924910607865,-22.121573301549464,-22.169249106078667,0,0,0,0,0,0,0
-22.121573301549464,-22.026221692491063,-22.073897497020262,0,0,0,0,0,0,0
-22.026221692491063,-21.930870083432659,-21.978545887961861,0,0,0,0,0,0,0
-21.930870083432659,-21.835518474374254,-21.883194278903456,0,0,0,0,0,0,0
-21.835518474374254,-21.740166865315853,-21.787842669845055,0,0,0,0,0,0,0
-21.740166865315853,-21.644815256257452,-21.692491060786651,0,0,0,0,0,0,0
-21.644815256257452,-21.549463647199048,-21.59713945172825,0,0,0,0,0,0,0
-21.549463647199048,-21.454112038140643,-21.501787842669845,0,0,0,0,0,0,0
-21.454112038140643,-21.358760429082242,-21.406436233611444,0,0,0,0,0,0,0
-21.358760429082242,-21.263408820023841,-21.31108462455304,0,0,0,0,0,0,0
-21.263408820023841,-21.168057210965436,-21.215733015494639,0,0,0,0,0,0,0
-21.168057210965436,-21.072705601907032,-21.120381406436234,0,0,0,0,0,0,0
-21.072705601907032,-20.977353992848631,-21.025029797377833,0,0,0,0,0,0,0
-20.977353992848631,-20.88200238379023,-20.929678188319429,0,0,0,0,0,0,0
-20.88200238379023,-20.786650774731825,-20.834326579261027,0,0,0,0,0,0,0
-20.786650774731825,-20.691299165673421,-20.738974970202623,0,0,0,0,0,0,0
-20.691299165673421,-20.59594755661502,-20.643623361144222,0,0,0,0,0,0,0
-20.59594755661502,-20.500595947556615,-20.548271752085817,0,0,0,0,0,0,0
-20.500595947556615,-20.405244338498214,-20.452920143027413,0,0,0,0,0,0,0
-20.405244338498214,-20.30989272943981,-20.357568533969012,0,0,0,0,0,0,0
-20.30989272943981,-20.214541120381405,-20.262216924910607,0,0,0,0,0,0,0
-20.214541120381405,-20.119189511323004,-20.166865315852206,0,0,0,0,0,0,0
-20.119189511323004,-20.023837902264603,-20.071513706793802,0,0,0,0,0,0,0
-20.023837902264603,-19.928486293206198,-19.976162097735401,0,0,0,0,0,0,0
-19.928486293206198,-19.833134684147794,-19.880810488676996,0,0,0,0,0,0,0
-19.833134684147794,-19.737783075089393,-19.785458879618595,0,0,0,0,0,0,0
-19.737783075089393,-19.642431466030992,-19.69010727056019,0,0,0,0,0,0,0
-19.642431466030992,-19.547079856972587,-19.594755661501789,0,0,0,0,0,0,0
-19.547079856972587,-19.451728247914183,-19.499404052443385,0,0,0,0,0,0,0
-19.451728247914183,-19.356376638855782,-19.404052443384984,0,0,0,0,0,0,0
-19.356376638855782,-19.261025029797381,-19.308700834326579,0,0,0,0,0,0,0
-19.261025029797381,-19.165673420738976,-19.213349225268178,0,0,0,0,0,0,0
-19.165673420738976,-19.070321811680571,-19.117997616209774,0,0,0,0,0,0,0
-19.070321811680571,-18.97497020262217,-19.022646007151373,0,0,0,0,0,0,0
-18.97497020262217,-18.879618593563769,-18.927294398092968,0,0,0,0,0,0,0
-18.879618593563769,-18.784266984505365,-18.831942789034567,0,0,0,0,0,0,0
-18.784266984505365,-18.68891537544696,-18.736591179976163,0,0,0,0,0,0,0
-18.68891537544696,-18.593563766388559,-18.641239570917762,0,0,0,0,0,0,0
-18.593563766388559,-18.498212157330158,-18.545887961859357,0,0,0,0,0,0,0
-18.498212157330158,-18.402860548271754,-18.450536352800956,0,0,0,0,0,0,0
-18.402860548271754,-18.307508939213349,-18.355184743742551,0,0,0,0,0,0,0
-18.307508939213349,-18.212157330154948,-18.25983313468415,0,0,0,0,0,0,0
-18.212157330154948,-18.116805721096547,-18.164481525625746,0,0,0,0,0,0,0
-18.116805721096547,-18.021454112038143,-18.069129916567345,0,0,0,0,0,0,0
-18.021454112038143,-17.926102502979738,-17.97377830750894,0,0,0,0,0,0,0
-17.926102502979738,-17.830750893921333,-17.878426698450536,0,0,0,0,0,0,0
-17.830750893921333,-17.735399284862932,-17.783075089392135,0,0,0,0,0,0,0
-17.735399284862932,-17.640047675804531,-17.68772348033373,0,0,0,0,0,0,0
-17.640047675804531,-17.544696066746127,-17.592371871275329,0,0,0,0,0,0,0
-17.544696066746127,-17.449344457687722,-17.497020262216925,0,0,0,0,0,0,0
-17.449344457687722,-17.353992848629321,-17.401668653158524,0,0,0,0,0,0,0
-17.353992848629321,-17.25864123957092,-17.306317044100119,0,0,0,0,0,0,0
-17.25864123957092,-17.163289630512516,-17.210965435041718,0,0,0,0,0,0,0
-17.163289630512516,-17.067938021454111,-17.115613825983313,0,0,0,0,0,0,0
-17.067938021454111,-16.97258641239571,-17.020262216924912,0,0,0,0,0,0,0
-16.97258641239571,-16.877234803337309,-16.924910607866508,0,0,0,0,0,0,0
-16.877234803337309,-16.781883194278905,-16.829558998808107,0,0,0,0,0,0,0
-16.781883194278905,-16.6865315852205,-16.734207389749702,0,0,0,0,0,0,0
-16.6865315852205,-16.591179976162099,-16.638855780691301,0,0,0,0,0,0,0
-16.591179976162099,-16.495828367103698,-16.543504171632897,0,0,0,0,0,0,0
-16.495828367103698,-16.400476758045293,-16.448152562574496,0,0,0,0,0,0,0
-16.400476758045293,-16.305125148986889,-16.352800953516091,0,0,0,0,0,0,0
-16.305125148986889,-16.209773539928488,-16.25744934445769,0,0,0,0,0,0,0
-16.209773539928488,-16.114421930870087,-16.162097735399286,0,0,0,0,0,0,0
-16.114421930870087,-16.019070321811682,-16.066746126340885,0,0,0,0,0,0,0
-16.019070321811682,-15.92371871275328,-15.97139451728248,0,0,0,0,0,0,0
-15.92371871275328,-15.828367103694877,-15.876042908224079,0,0,0,0,0,0,0
-15.828367103694877,-15.733015494636474,-15.780691299165674,0,0,0,0,0,0,0
-15.733015494636474,-15.637663885578071,-15.685339690107273,0,0,0,0,0,0,0
-15.637663885578071,-15.542312276519667,-15.589988081048869,0,0,0,0,0,0,0
-15.542312276519667,-15.446960667461264,-15.494636471990464,0,0,0,0,0,0,0
-15.446960667461264,-15.351609058402861,-15.399284862932063,0,0,0,0,0,0,0
-15.351609058402861,-15.256257449344458,-15.303933253873659,0,0,0,0,0,0,0
-15.256257449344458,-15.160905840286055,-15.208581644815258,0,0,0,0,0,0,0
-15.160905840286055,-15.065554231227653,-15.113230035756853,0,0,0,0,0,0,0
-15.065554231227653,-14.97020262216925,-15.017878426698452,0,0,0,0,0,0,0
-14.97020262216925,-14.874851013110847,-14.922526817640048,0,0,0,0,0,0,0
-14.874851013110847,-14.779499404052444,-14.827175208581647,0,0,0,0,0,0,0
-14.779499404052444,-14.684147794994042,-14.731823599523242,0,0,0,0,0,0,0
-14.684147794994042,-14.588796185935639,-14.636471990464841,0,0,0,0,0,0,0
-14.588796185935639,-14.493444576877236,-14.541120381406436,0,0,0,0,0,0,0
-14.493444576877236,-14.398092967818833,-14.445768772348035,0,0,0,0,0,0,0
-14.398092967818833,-14.30274135876043,-14.350417163289631,0,0,0,0,0,0,0
-14.30274135876043,-14.207389749702028,-14.25506555423123,0,0,0,0,0,0,0
-14.207389749702028,-14.112038140643625,-14.159713945172825,0,0,0,0,0,0,0
-14.112038140643625,-14.016686531585222,-14.064362336114424,0,0,0,0,0,0,0
-14.016686531585222,-13.921334922526819,-13.96901072705602,0,0,0,0,0,0,0
-13.921334922526819,-13.825983313468416,-13.873659117997619,0,0,0,0,0,0,0
-13.825983313468416,-13.730631704410014,-13.778307508939214,0,0,0,0,0,0,0
-13.730631704410014,-13.635280095351611,-13.682955899880813,0,0,0,0,0,0,0
-13.635280095351611,-13.539928486293208,-13.587604290822409,0,0,0,0,0,0,0
-13.539928486293208,-13.444576877234805,-13.492252681764008,0,0,0,0,0,0,0
-13.444576877234805,-13.349225268176403,-13.396901072705603,0,0,0,0,0,0,0
-13.349225268176403,-13.253873659118,-13.301549463647202,0,0,0,0,0,0,0
-13.253873659118,-13.158522050059595,-13.206197854588797,0,0,0,0,0,0,0
-13.158522050059595,-13.063170441001192,-13.110846245530393,0,0,0,0,0,0,0
-13.063170441001192,-12.96781883194279,-13.015494636471992,0,0,0,0,0,0,0
-12.96781883194279,-12.872467222884387,-12.920143027413587,0,0,0,0,0,0,0
-12.872467222884387,-12.777115613825984,-12.824791418355186,0,0,0,0,0,0,0
-12.777115613825984,-12.681764004767581,-12.729439809296782,0,0,0,0,0,0,0
-12.681764004767581,-12.586412395709178,-12.634088200238381,0,0,0,0,0,0,0
-12.586412395709178,-12.491060786650776,-12.538736591179976,0,0,0,0,0,0,0
-12.491060786650776,-12.395709177592373,-12.443384982121575,0,0,0,0,0,0,0
-12.395709177592373,-12.30035756853397,-12.348033373063171,0,0,0,0,0,0,0
-12.30035756853397,-12.205005959475567,-12.25268176400477,0,0,0,0,0,0,0
-12.205005959475567,-12.109654350417165,-12.157330154946365,0,0,0,0,0,0,0
-12.109654350417165,-12.014302741358762,-12.061978545887964,0,0,0,0,0,0,0
-12.014302741358762,-11.918951132300359,-11.966626936829559,0,0,0,0,0,0,0
-11.918951132300359,-11.823599523241956,-11.871275327771158,0,0,0,0,0,0,0
-11.823599523241956,-11.728247914183553,-11.775923718712754,0,0,0,0,0,0,0
-11.728247914183553,-11.632896305125151,-11.680572109654353,0,0,0,0,0,0,0
-11.632896305125151,-11.537544696066748,-11.585220500595948,0,0,0,0,0,0,0
-11.537544696066748,-11.442193087008345,-11.489868891537547,0,0,0,0,0,0,0
-11.442193087008345,-11.346841477949942,-11.394517282479143,0,0,0,0,0,0,0
-11.346841477949942,-11.251489868891539,-11.299165673420742,0,0,0,0,0,0,0
-11.251489868891539,-11.156138259833137,-11.203814064362337,6.4887602235527795e-23,5.0659586423454786e-23,2.6159170556934522e-22,0,6.2846305608293754e-23,0,0
-11.156138259833137,-11.060786650774734,-11.108462455303936,1.9492586713070186e-21,1.3757339874401284e-21,7.2204796208466832e-21,2.5438779994518094e-23,2.1515411565110895e-21,6.2653806825438446e-23,2.8617999235736368e-22
-11.060786650774734,-10.965435041716331,-11.013110846245532,5.4130635931580918e-20,3.7501362033660179e-20,1.9776756301644335e-19,1.5462535460505901e-21,5.9760740117474867e-20,2.2613075584676501e-21,9.3173154194680674e-21
-10.965435041716331,-10.870083432657928,-10.917759237187131,1.2807116139864902e-18,8.6856601439902397e-19,4.598196036413188e-18,4.3709178940855831e-20,1.4398715224230613e-18,6.36005771087971e-20,2.5818075504654954e-19
-10.870083432657928,-10.774731823599526,-10.822407628128726,2.5523129545703245e-17,1.6795786348827003e-17,8.9417398695236987e-17,1.1178640027483443e-18,2.9357695120694085e-17,1.5478574717407408e-18,6.174832438096071e-18
-10.774731823599526,-10.679380214541123,-10.727056019070325,4.2824998275988649e-16,2.7137912264986389e-16,1.4553053927457065e-15,2.4426662713752318e-17,5.0481043504838275e-16,3.1984695717786365e-17,1.2472272757380441e-16
-10.679380214541123,-10.584028605482718,-10.63170441001192,6.0596838172373318e-15,3.664863749533774e-15,1.9836168807711588e-14,4.5085686662612737e-16,7.3300231449314371e-15,5.5889602002220692e-16,2.1224742468952994e-15
-10.584028605482718,-10.488676996424315,-10.536352800953516,7.2487458183963593e-14,4.1379282396809909e-14,2.266410482924018e-13,7.030135344632246e-15,9.0025603124496916e-14,8.2696196609659015e-15,3.0470884497321139e-14
-10.488676996424315,-10.393325387365913,-10.441001191895115,7.3532340454359343e-13,3.9080459174330592e-13,2.1735168294716726e-12,9.2657375877729146e-14,9.3694522225770849e-13,1.0382026073887762e-13,3.6967733437197928e-13
-10.393325387365913,-10.29797377830751,-10.34564958283671,6.3495972072520438e-12,3.0897850982703786e-12,1.7528110035802659e-11,1.0330985942174331e-12,8.28069070719754e-12,1.1084715828461705e-12,3.7976151161964175e-12
-10.29797377830751,-10.202622169249107,-10.250297973778309,4.6888062340393454e-11,2.0478037978253808e-11,1.1918449990204244e-10,9.7561232870037665e-12,6.2300770290038796e-11,1.0091493741267382e-11,3.3107424481614934e-11
-10.202622169249107,-10.107270560190704,-10.154946364719905,2.9771255193615212e-10,1.1406648911461533e-10,6.8601959787968871e-10,7.8176466384238058e-11,4.0021285357899321e-10,7.8577030649288151e-11,2.4557681118855235e-10
-10.107270560190704,-10.011918951132301,-10.059594755661504,1.6357307816292865e-09,5.366524064933571e-10,3.3624814084540975e-09,5.3299063474255593e-10,2.2034472547132592e-09,5.2518099773479034e-10,1.5545536125017301e-09
