q,n_lda
-2.2425506555423098,1.1574138325863599
-2.1579261025029766,1.1673145513191114
-2.0733015494636433,1.1767149163767838
-1.9886769964243101,1.1856321935294885
-1.9040524433849839,1.1940821894711342
-1.8194278903456507,1.2020793891906458
-1.7348033373063174,1.2096370757296762
-1.6501787842669842,1.2167674349200177
-1.5655542312276509,1.2234816472346091
-1.4809296781883177,1.22978996854498
-1.3963051251489844,1.2357018012528318
-1.3116805721096512,1.2412257570599525
-1.2270560190703179,1.2463697124257909
-1.1424314660309847,1.251140857599454
-1.0578069129916585,1.2555457399764567
-0.97318235995232527,1.2595903024327857
-0.88855780691299202,1.2632799171649243
-0.80393325387365877,1.2666194155207098
-0.71930870083432552,1.2696131141956228
-0.63468414779499227,1.2722648381520556
-0.55005959475565902,1.2745779405338324
-0.46543504171632577,1.2765553198312189
-0.38081048867699252,1.2781994344857011
-0.29618593563765927,1.2795123151226888
-0.21156138259833313,1.2804955745377682
-0.12693682955899988,1.2811504155615565
-0.042312276519666625,1.2814776368816054
0.042312276519666625,1.2814776368816054
0.12693682955899988,1.2811504155615565
0.21156138259833313,1.2804955745377682
0.29618593563766638,1.2795123151226888
0.38081048867699963,1.2781994344857011
0.46543504171633288,1.2765553198312189
0.55005959475566613,1.2745779405338324
0.63468414779499227,1.2722648381520556
0.71930870083432552,1.2696131141956228
0.80393325387365877,1.2666194155207098
0.88855780691299202,1.2632799171649243
0.97318235995232527,1.2595903024327857
1.0578069129916585,1.2555457399764567
1.1424314660309918,1.251140857599454
1.227056019070325,1.2463697124257909
1.3116805721096583,1.2412257570599525
1.3963051251489915,1.2357018012528318
1.4809296781883177,1.22978996854498
1.5655542312276509,1.2234816472346091
1.6501787842669842,1.2167674349200177
1.7348033373063174,1.2096370757296762
1.8194278903456507,1.2020793891906458
1.9040524433849839,1.1940821894711342
1.9886769964243172,1.1856321935294885
2.0733015494636504,1.1767149163767838
2.1579261025029837,1.1673145513191114
2.2425506555423169,1.1574138325863599
2.3271752085816431,1.1469938772302046
2.4117997616209763,1.1360340024259474
2.4964243146603096,1.1245115135028416
2.5810488676996428,1.1124014568508644
2.6656734207389761,1.0996763304490176
2.7502979737783093,1.0863057429071326
2.8349225268176426,1.0722560094688909
2.9195470798569758,1.0574896702359986
3.0041716328963091,1.0419649116033618
3.0887961859356423,1.0256348661209711
3.1734207389749685,1.0084467581282195
3.2580452920143017,0.99034085155266349
3.342669845053635,0.9712491409311399
3.4272943980929682,0.9510937046581962
3.5119189511323015,0.9297846074417655
3.5965435041716347,0.90721719123961542
3.681168057210968,0.88326852144176926
3.7657926102503012,0.85779264188032878
3.8504171632896345,0.83061411055154233
3.9350417163289677,0.80151898636358165
4.0196662693682939,0.77024191751774351
4.1042908224076271,0.73644704585603171
4.1889153754469604,0.69969866416044391
4.2735399284862936,0.65941396951074482
4.3581644815256269,0.61478240082350877
4.4427890345649601,0.5646170998778588
4.5274135876042934,0.5070519650615728
4.6120381406436266,0.43882605346822878
4.6966626936829599,0.35314620072028546
4.7812872467222931,0.22945354161947534
4.8659117997616192,0
4.9505363528009525,0
5.0351609058402857,0
5.119785458879619,0
5.2044100119189523,0
5.2890345649582855,0
5.3736591179976188,0
5.458283671036952,0
5.5429082240762853,0
5.6275327771156185,0
5.7121573301549446,0
5.7967818831942779,0
5.8814064362336111,0
5.9660309892729444,0
6.0506555423122776,0
6.1352800953516109,0
6.2199046483909441,0
6.3045292014302774,0
6.3891537544696106,0
6.4737783075089439,0
6.55840286054827,0
6.6430274135876033,0
6.7276519666269365,0
6.8122765196662698,0
6.896901072705603,0
6.9815256257449363,0
7.0661501787842695,0
7.1507747318236028,0
7.235399284862936,0
7.3200238379022693,0
7.4046483909415954,0
7.4892729439809287,0
7.5738974970202619,0
7.6585220500595952,0
7.7431466030989284,0
7.8277711561382617,0
7.9123957091775949,0
7.9970202622169282,0
8.0816448152562614,0
8.1662693682955947,0
8.2508939213349279,0
8.3355184743742541,0
8.4201430274135873,0
8.5047675804529206,0
8.5893921334922538,0
8.6740166865315871,0
8.7586412395709203,0
8.8432657926102536,0
8.9278903456495868,0
9.0125148986889201,0
9.0971394517282533,0
9.1817640047675795,0
9.2663885578069127,0
9.351013110846246,0
9.4356376638855792,0
9.5202622169249125,0
9.6048867699642457,0
9.689511323003579,0
9.7741358760429122,0
9.8587604290822455,0
9.9433849821215787,0
10.028009535160905,0
10.112634088200238,0
10.197258641239571,0
10.281883194278905,0
10.366507747318238,0
10.451132300357571,0
10.535756853396904,0
10.620381406436238,0
10.705005959475571,0
10.789630512514904,0
10.87425506555423,0
10.958879618593564,0
11.043504171632897,0
11.12812872467223,0
11.212753277711563,0
11.297377830750897,0
11.38200238379023,0
11.466626936829563,0
11.551251489868896,0
11.63587604290823,0
11.720500595947556,0
11.805125148986889,0
11.889749702026222,0
11.974374255065555,0
12.058998808104889,0
12.143623361144222,0
12.228247914183555,0
12.312872467222888,0
12.397497020262222,0
12.482121573301555,0
12.566746126340881,0
12.651370679380214,0
12.735995232419548,0
12.820619785458881,0
12.905244338498214,0
12.989868891537547,0
13.074493444576881,0
13.159117997616214,0
13.243742550655547,0
13.32836710369488,0
13.412991656734206,0
13.49761620977354,0
13.582240762812873,0
13.666865315852206,0
13.751489868891539,0
13.836114421930873,0
13.920738974970206,0
14.005363528009539,0
14.089988081048872,0
14.174612634088206,0
14.259237187127532,0
14.343861740166865,0
14.428486293206198,0
14.513110846245532,0
14.597735399284865,0
