q,n_lda
-21.067938021454111,0
-20.982121573301548,0
-20.896305125148984,0
-20.810488676996425,0
-20.724672228843861,0
-20.638855780691301,0
-20.553039332538738,0
-20.467222884386175,0
-20.381406436233611,0
-20.295589988081048,0
-20.209773539928484,0
-20.123957091775921,0
-20.038140643623361,0
-19.952324195470798,0
-19.866507747318234,0
-19.780691299165674,0
-19.694874851013111,0
-19.609058402860548,0
-19.523241954707984,0
-19.437425506555421,0
-19.351609058402861,0
-19.265792610250298,0
-19.179976162097734,0
-19.094159713945171,0
-19.008343265792611,0
-18.922526817640048,0
-18.836710369487484,0
-18.750893921334921,0
-18.665077473182361,0
-18.579261025029798,0
-18.493444576877234,0
-18.407628128724671,0
-18.321811680572107,0
-18.235995232419548,0
-18.150178784266984,0
-18.064362336114421,0
-17.978545887961857,0
-17.892729439809298,0
-17.806912991656734,0
-17.721096543504171,0
-17.635280095351607,0
-17.549463647199048,0
-17.463647199046484,0
-17.377830750893921,0
-17.292014302741357,0
-17.206197854588794,0
-17.120381406436234,0
-17.034564958283671,0
-16.948748510131107,0
-16.862932061978544,0
-16.777115613825984,0
-16.691299165673421,0
-16.605482717520857,0
-16.519666269368294,0
-16.433849821215734,0
-16.348033373063171,0
-16.262216924910607,0
-16.176400476758044,0
-16.09058402860548,0
-16.004767580452921,0
-15.918951132300357,0
-15.833134684147794,0
-15.74731823599523,0
-15.661501787842671,0
-15.575685339690107,0
-15.489868891537544,0
-15.40405244338498,0
-15.318235995232421,0
-15.232419547079857,0
-15.146603098927294,0
-15.06078665077473,0
-14.974970202622167,0
-14.889153754469607,0
-14.803337306317044,0
-14.71752085816448,0
-14.631704410011917,0
-14.545887961859357,0
-14.460071513706794,0
-14.37425506555423,0
-14.288438617401667,0
-14.202622169249107,0
-14.116805721096544,0
-14.03098927294398,0
-13.945172824791417,0
-13.859356376638853,0
-13.773539928486294,0
-13.68772348033373,0
-13.601907032181167,0
-13.516090584028603,0
-13.430274135876044,0
-13.34445768772348,0
-13.258641239570917,0
-13.172824791418353,0
-13.087008343265794,0
-13.00119189511323,0
-12.915375446960667,0
-12.829558998808103,0
-12.74374255065554,0
-12.65792610250298,0
-12.572109654350417,0
-12.486293206197853,0
-12.40047675804529,0
-12.31466030989273,0
-12.228843861740167,0
-12.143027413587603,0
-12.05721096543504,0
-11.97139451728248,0
-11.885578069129917,0
-11.799761620977353,0
-11.71394517282479,0
-11.628128724672226,0
-11.542312276519667,0
-11.456495828367103,0
-11.37067938021454,0
-11.284862932061976,0
-11.199046483909417,0
-11.113230035756853,0
-11.02741358760429,0
-10.941597139451726,0
-10.855780691299167,0
-10.769964243146603,0
-10.68414779499404,0
-10.598331346841476,0
-10.512514898688913,0
-10.426698450536353,0
-10.34088200238379,0
-10.255065554231226,0
-10.169249106078663,0
-10.083432657926103,0
-9.9976162097735397,0
-9.9117997616209763,0
-9.8259833134684129,0
-9.7401668653158531,0
-9.6543504171632897,0
-9.5685339690107263,0
-9.4827175208581629,0
-9.3969010727055995,0
-9.3110846245530396,0
-9.2252681764004762,0
-9.1394517282479129,0
-9.0536352800953495,0
-8.9678188319427896,0
-8.8820023837902262,0
-8.7961859356376628,0
-8.7103694874850994,0
-8.6245530393325396,0
-8.5387365911799762,0
-8.4529201430274128,0
-8.3671036948748494,0
-8.281287246722286,0
-8.1954707985697262,0
-8.1096543504171628,0
-8.0238379022645994,0
-7.938021454112036,0
-7.8522050059594761,0
-7.7663885578069127,0
-7.6805721096543493,0
-7.5947556615017859,0
-7.5089392133492261,0
-7.4231227651966627,0
-7.3373063170440993,0
-7.2514898688915359,0
-7.1656734207389725,0
-7.0798569725864127,0
-6.9940405244338493,0.30150330586820628
-6.9082240762812859,0.44113429858270614
-6.8224076281287225,0.54050045208725273
-6.7365911799761626,0.62041433418982539
-6.6507747318235992,0.68824896652926548
-6.5649582836710358,0.74764071549224531
-6.4791418355184724,0.80070113122359654
-6.3933253873659126,0.84878534962398655
-6.3075089392133492,0.89282444598722144
-6.2216924910607858,0.93349071642591275
-6.1358760429082224,0.97128833796601999
-6.050059594755659,1.0066068687581162
-5.9642431466030992,1.03975466532005
-5.8784266984505358,1.0709807278578758
-5.7926102502979724,1.1004895243570334
-5.706793802145409,1.1284513691657483
-5.6209773539928491,1.1550098843917906
-5.5351609058402857,1.1802874877480347
-5.4493444576877224,1.2043895096382919
-5.363528009535159,1.2274073360629125
-5.2777115613825991,1.2494208450539066
-5.1918951132300357,1.2705003215239556
-5.1060786650774723,1.2907079808178294
-5.0202622169249089,1.3100991944383944
-4.9344457687723455,1.3287234861456776
-4.8486293206197857,1.3466253488877422
-4.7628128724672223,1.3638449204313337
-4.6769964243146589,1.3804185464402825
-4.5911799761620955,1.3963792530887393
-4.5053635280095357,1.4117571463486769
-4.4195470798569723,1.426579751379208
-4.3337306317044089,1.4408723026315187
-4.2479141835518455,1.4546579931345462
-4.1620977353992856,1.4679581897530478
-4.0762812872467222,1.4807926199136854
-3.9904648390941588,1.4931795342840668
-3.9046483909415954,1.5051358490666038
-3.818831942789032,1.516677270940348
-3.7330154946364686,1.5278184071428162
-3.6471990464839052,1.5385728628109367
-3.561382598331349,1.5489533272989164
-3.4755661501787856,1.5589716509680174
-3.3897497020262222,1.5686389136942425
-3.3039332538736588,1.5779654861296266
-3.2181168057210954,1.5869610846470845
-3.132300357568532,1.5956348207146061
-3.0464839094159686,1.6039952453831869
-2.9606674612634052,1.612050389429653
-2.8748510131108418,1.6198077996818778
-2.7890345649582855,1.6272745719243011
-2.7032181168057221,1.6344573807691467
-2.6174016686531587,1.6413625068218898
-2.5315852205005953,1.6479958614058723
-2.4457687723480319,1.654363009117771
-2.3599523241954685,1.6604691884105991
-2.2741358760429051,1.6663193304191113
-2.1883194278903417,1.6719180761731254
-2.1025029797377854,1.6772697923647515
-2.016686531585222,1.6823785858025362
-1.9308700834326586,1.6872483166616634
-1.8450536352800952,1.6918826106427618
-1.7592371871275319,1.6962848701314046
-1.6734207389749685,1.7004582844390201
-1.5876042908224051,1.7044058392002457
-1.5017878426698417,1.7081303249983479
-1.4159713945172783,1.7116343452732794
-1.330154946364722,1.7149203235612562
-1.2443384982121586,1.7179905101329327
-1.1585220500595952,1.720846988036993
-1.0727056019070318,1.7234916786344283
-0.9868891537544684,1.7259263466109869
-0.901072705601905,1.728152604534881
-0.8152562574493416,1.7301719169597445
-0.72943980929677821,1.7319856041183184
-0.64362336114421481,1.7335948452136845
-0.55780691299165852,1.7350006813296486
-0.47199046483909513,1.7362040179864207
-0.38617401668653173,1.7372056273393182
-0.30035756853396833,1.7380061500443671
-0.21454112038140494,1.7386060968021693
-0.12872467222884154,1.7390058495754883
-0.042908224076278145,1.739205662502155
0.042908224076285251,1.739205662502155
0.12872467222884154,1.7390058495754883
0.21454112038140494,1.7386060968021693
0.30035756853396833,1.7380061500443671
0.38617401668653173,1.7372056273393182
0.47199046483909513,1.7362040179864207
0.55780691299165852,1.7350006813296486
0.64362336114422192,1.7335948452136845
0.72943980929678531,1.7319856041183184
0.81525625744934871,1.7301719169597445
0.901072705601905,1.728152604534881
0.9868891537544684,1.7259263466109869
1.0727056019070318,1.7234916786344283
1.1585220500595952,1.720846988036993
1.2443384982121586,1.7179905101329327
1.330154946364722,1.7149203235612562
1.4159713945172854,1.7116343452732794
1.5017878426698488,1.7081303249983479
1.5876042908224122,1.7044058392002457
1.6734207389749685,1.7004582844390201
1.7592371871275319,1.6962848701314046
1.8450536352800952,1.6918826106427618
1.9308700834326586,1.6872483166616634
2.016686531585222,1.6823785858025362
2.1025029797377854,1.6772697923647515
2.1883194278903488,1.6719180761731254
2.2741358760429122,1.6663193304191113
2.3599523241954685,1.6604691884105991
2.4457687723480319,1.654363009117771
2.5315852205005953,1.6479958614058723
2.6174016686531587,1.6413625068218898
2.7032181168057221,1.6344573807691467
2.7890345649582855,1.6272745719243011
2.8748510131108489,1.6198077996818778
2.9606674612634123,1.612050389429653
3.0464839094159757,1.6039952453831869
3.132300357568532,1.5956348207146061
3.2181168057210954,1.5869610846470845
3.3039332538736588,1.5779654861296266
3.3897497020262222,1.5686389136942425
3.4755661501787856,1.5589716509680174
3.561382598331349,1.5489533272989164
3.6471990464839124,1.5385728628109367
3.7330154946364758,1.5278184071428162
3.8188319427890391,1.516677270940348
3.9046483909415954,1.5051358490666038
3.9904648390941588,1.4931795342840668
4.0762812872467222,1.4807926199136854
4.1620977353992856,1.4679581897530478
4.247914183551849,1.4546579931345462
4.3337306317044124,1.4408723026315187
4.4195470798569758,1.426579751379208
4.5053635280095392,1.4117571463486769
4.5911799761620955,1.3963792530887393
4.6769964243146589,1.3804185464402825
4.7628128724672223,1.3638449204313337
4.8486293206197857,1.3466253488877422
4.9344457687723491,1.3287234861456776
5.0202622169249125,1.3100991944383944
5.1060786650774759,1.2907079808178294
5.1918951132300393,1.2705003215239556
5.2777115613826027,1.2494208450539066
5.363528009535159,1.2274073360629125
5.4493444576877224,1.2043895096382919
5.5351609058402857,1.1802874877480347
5.6209773539928491,1.1550098843917906
5.7067938021454125,1.1284513691657483
5.7926102502979759,1.1004895243570334
5.8784266984505393,1.0709807278578758
5.9642431466031027,1.03975466532005
6.0500595947556661,1.0066068687581162
6.1358760429082224,0.97128833796601999
6.2216924910607858,0.93349071642591275
6.3075089392133492,0.89282444598722144
6.3933253873659126,0.84878534962398655
6.479141835518476,0.80070113122359654
6.5649582836710394,0.74764071549224531
6.6507747318236028,0.68824896652926548
6.7365911799761662,0.62041433418982539
6.8224076281287225,0.54050045208725273
6.9082240762812859,0.44113429858270614
6.9940405244338493,0.30150330586820628
7.0798569725864127,0
7.1656734207389761,0
7.2514898688915395,0
7.3373063170441029,0
7.4231227651966663,0
7.5089392133492296,0
7.5947556615017859,0
7.6805721096543493,0
7.7663885578069127,0
7.8522050059594761,0
7.9380214541120395,0
8.0238379022646029,0
8.1096543504171663,0
8.1954707985697297,0
8.2812872467222931,0
8.3671036948748494,0
8.4529201430274128,0
8.5387365911799762,0
8.6245530393325396,0
8.710369487485103,0
8.7961859356376664,0
8.8820023837902298,0
8.9678188319427932,0
9.0536352800953566,0
9.1394517282479129,0
9.2252681764004762,0
9.3110846245530396,0
9.396901072705603,0
9.4827175208581664,0
9.5685339690107298,0
9.6543504171632932,0
9.7401668653158566,0
9.8259833134684129,0
9.9117997616209763,0
9.9976162097735397,0
10.083432657926103,0
10.169249106078667,0
10.25506555423123,0
10.340882002383793,0
10.426698450536357,0
10.51251489868892,0
10.598331346841476,0
10.68414779499404,0
10.769964243146603,0
10.855780691299167,0
10.94159713945173,0
11.027413587604293,0
11.113230035756857,0
11.19904648390942,0
11.284862932061984,0
11.37067938021454,0
11.456495828367103,0
11.542312276519667,0
11.62812872467223,0
11.713945172824793,0
11.799761620977357,0
11.88557806912992,0
11.971394517282484,0
12.05721096543504,0
12.143027413587603,0
12.228843861740167,0
12.31466030989273,0
12.400476758045293,0
12.486293206197857,0
12.57210965435042,0
12.657926102502984,0
12.743742550655547,0
12.829558998808103,0
12.915375446960667,0
13.00119189511323,0
13.087008343265794,0
13.172824791418357,0
13.25864123957092,0
13.344457687723484,0
13.430274135876047,0
13.516090584028611,0
13.601907032181167,0
13.68772348033373,0
13.773539928486294,0
13.859356376638857,0
13.94517282479142,0
14.030989272943984,0
14.116805721096547,0
14.202622169249111,0
14.288438617401667,0
14.37425506555423,0
14.460071513706794,0
14.545887961859357,0
14.63170441001192,0
14.717520858164484,0
14.803337306317047,0
14.889153754469611,0
14.974970202622174,0
15.06078665077473,0
15.146603098927294,0
15.232419547079857,0
15.318235995232421,0
15.404052443384984,0
15.489868891537547,0
15.575685339690111,0
15.661501787842674,0
15.747318235995238,0
15.833134684147794,0
15.918951132300357,0
16.004767580452921,0
16.090584028605484,0
16.176400476758047,0
16.262216924910611,0
16.348033373063174,0
16.433849821215738,0
16.519666269368294,0
16.605482717520857,0
16.691299165673421,0
16.777115613825984,0
16.862932061978547,0
16.948748510131111,0
17.034564958283674,0
17.120381406436238,0
17.206197854588801,0
17.292014302741357,0
17.377830750893921,0
17.463647199046484,0
17.549463647199048,0
17.635280095351611,0
17.721096543504174,0
17.806912991656738,0
17.892729439809301,0
17.978545887961864,0
18.064362336114421,0
18.150178784266984,0
18.235995232419548,0
18.321811680572111,0
18.407628128724674,0
18.493444576877238,0
18.579261025029801,0
18.665077473182365,0
18.750893921334921,0
18.836710369487484,0
18.922526817640048,0
19.008343265792611,0
19.094159713945174,0
19.179976162097738,0
19.265792610250301,0
19.351609058402865,0
19.437425506555428,0
19.523241954707984,0
19.609058402860548,0
19.694874851013111,0
19.780691299165674,0
19.866507747318238,0
19.952324195470801,0
20.038140643623365,0
20.123957091775928,0
20.209773539928491,0
20.295589988081048,0
20.381406436233611,0
20.467222884386175,0
20.553039332538738,0
20.638855780691301,0
20.724672228843865,0
20.810488676996428,0
20.896305125148992,0
20.982121573301548,0
21.067938021454111,0
21.153754469606675,0
21.239570917759238,0
21.325387365911801,0
21.411203814064365,0
21.497020262216928,0
21.582836710369492,0
21.668653158522055,0
21.754469606674611,0
21.840286054827175,0
21.926102502979738,0
22.011918951132301,0
22.097735399284865,0
22.183551847437428,0
22.269368295589992,0
22.355184743742555,0
22.441001191895118,0
22.526817640047675,0
22.612634088200238,0
22.698450536352802,0
22.784266984505365,0
22.870083432657928,0
22.955899880810492,0
23.041716328963055,0
23.127532777115619,0
23.213349225268175,0
23.299165673420738,0
23.384982121573302,0
23.470798569725865,0
23.556615017878428,0
23.642431466030992,0
23.728247914183555,0
23.814064362336119,0
23.899880810488682,0
23.985697258641238,0
24.071513706793802,0
24.157330154946365,0
24.243146603098928,0
24.328963051251492,0
24.414779499404055,0
24.500595947556619,0
24.586412395709182,0
24.672228843861745,0
24.758045292014302,0
24.843861740166865,0
24.929678188319429,0
25.015494636471992,0
25.101311084624555,0
25.187127532777119,0
25.272943980929682,0
25.358760429082245,0
25.444576877234802,0
25.530393325387365,0
25.616209773539929,0
25.702026221692492,0
25.787842669845055,0
25.873659117997619,0
25.959475566150182,0
26.045292014302746,0
26.131108462455309,0
26.216924910607865,0
26.302741358760429,0
26.388557806912992,0
26.474374255065555,0
26.560190703218119,0
26.646007151370682,0
26.731823599523246,0
26.817640047675809,0
26.903456495828372,0
26.989272943980929,0
27.075089392133492,0
27.160905840286055,0
27.246722288438619,0
27.332538736591182,0
27.418355184743746,0
27.504171632896309,0
27.589988081048872,0
27.675804529201429,0
27.761620977353992,0
27.847437425506556,0
27.933253873659119,0
28.019070321811682,0
28.104886769964239,0
28.190703218116809,0
28.276519666269365,0
28.362336114421936,0
28.448152562574492,0
28.533969010727063,0
28.619785458879619,0
28.70560190703219,0
28.791418355184746,0
28.877234803337302,0
28.963051251489873,0
29.048867699642429,0
29.134684147794999,0
29.220500595947556,0
29.306317044100126,0
29.392133492252682,0
29.477949940405253,0
29.563766388557809,0
29.649582836710366,0
29.735399284862936,0
29.821215733015492,0
29.907032181168063,0
29.992848629320619,0
30.07866507747319,0
30.164481525625746,0
30.250297973778316,0
30.336114421930873,0
30.421930870083429,0
30.507747318236,0
30.593563766388556,0
30.679380214541126,0
30.765196662693683,0
30.851013110846253,0
30.936829558998809,0
31.02264600715138,0
31.108462455303936,0
31.194278903456492,0
31.280095351609063,0
31.365911799761619,0
31.45172824791419,0
31.537544696066746,0
31.623361144219317,0
31.709177592371873,0
31.794994040524429,0
31.880810488677,0
31.966626936829556,0
32.052443384982126,0
32.138259833134683,0
32.224076281287253,0
32.30989272943981,0
32.39570917759238,0
32.481525625744936,0
32.567342073897493,0
32.653158522050063,0
32.738974970202619,0
32.82479141835519,0
32.910607866507746,0
32.996424314660317,0
33.082240762812873,0
33.168057210965443,0
33.253873659118,0
33.339690107270556,0
33.425506555423127,0
33.511323003575683,0
33.597139451728253,0
33.68295589988081,0
33.76877234803338,0
33.854588796185936,0
33.940405244338507,0
34.026221692491063,0
34.112038140643619,0
34.19785458879619,0
34.283671036948746,0
34.369487485101317,0
34.455303933253873,0
34.541120381406444,0
34.626936829559,0
34.71275327771157,0
34.798569725864127,0
34.884386174016683,0
34.970202622169253,0
35.05601907032181,0
35.14183551847438,0
35.227651966626937,0
35.313468414779507,0
35.399284862932063,0
35.485101311084634,0
35.57091775923719,0
35.656734207389746,0
35.742550655542317,0
35.828367103694873,0
35.914183551847444,0
36,0
