q,n_lda
-151.37545779765233,0
-151.27547400782561,0
-151.17549021799888,0
-151.07550642817216,0
-150.97552263834547,0
-150.87553884851874,0
-150.77555505869202,0
-150.6755712688653,0
-150.57558747903857,0
-150.47560368921185,0
-150.37561989938513,0
-150.27563610955843,0
-150.17565231973171,0
-150.07566852990499,0
-149.97568474007826,0
-149.87570095025154,0
-149.77571716042482,0
-149.6757333705981,0
-149.5757495807714,0
-149.47576579094468,0
-149.37578200111795,0
-149.27579821129123,0
-149.17581442146451,0
-149.07583063163779,0
-148.97584684181106,0
-148.87586305198437,0
-148.77587926215764,0
-148.67589547233092,0
-148.5759116825042,0
-148.47592789267748,0
-148.37594410285075,0
-148.27596031302406,0
-148.17597652319733,0
-148.07599273337061,0
-147.97600894354389,0
-147.87602515371717,0
-147.77604136389044,0
-147.67605757406375,0
-147.57607378423702,0
-147.4760899944103,0
-147.37610620458358,0
-147.27612241475686,0
-147.17613862493013,0
-147.07615483510341,0
-146.97617104527671,0
-146.87618725544999,0
-146.77620346562327,0
-146.67621967579655,0
-146.57623588596982,0
-146.4762520961431,0
-146.37626830631638,0
-146.27628451648968,0
-146.17630072666296,0
-146.07631693683624,0
-145.97633314700951,0
-145.87634935718279,0
-145.77636556735607,0
-145.67638177752934,0
-145.57639798770265,0
-145.47641419787593,0
-145.3764304080492,0
-145.27644661822248,0
-145.17646282839576,0
-145.07647903856903,0
-144.97649524874231,0
-144.87651145891562,0
-144.77652766908889,0
-144.67654387926217,0
-144.57656008943545,0
-144.47657629960872,0
-144.37659250978203,0
-144.27660871995528,0
-144.17662493012858,0
-144.07664114030186,0
-143.97665735047514,0
-143.87667356064841,0
-143.77668977082169,0
-143.676705980995,0
-143.57672219116824,0
-143.47673840134155,0
-143.37675461151483,0
-143.2767708216881,0
-143.17678703186138,0
-143.07680324203466,0
-142.97681945220796,0
-142.87683566238121,0
-142.77685187255452,0
-142.67686808272779,0
-142.57688429290107,0
-142.47690050307435,0
-142.37691671324762,0
-142.27693292342093,0
-142.17694913359421,0
-142.07696534376748,0
-141.97698155394076,0
-141.87699776411404,0
-141.77701397428731,0
-141.67703018446059,0
-141.5770463946339,0
-141.47706260480717,0
-141.37707881498045,0
-141.27709502515373,0
-141.177111235327,0
-141.07712744550028,0
-140.97714365567356,0
-140.87715986584686,0
-140.77717607602014,0
-140.67719228619342,0
-140.57720849636669,0
-140.47722470653997,0
-140.37724091671325,0
-140.27725712688652,0
-140.17727333705983,0
-140.07728954723311,0
-139.97730575740638,0
-139.87732196757966,0
-139.77733817775294,0
-139.67735438792624,0
-139.57737059809949,0
-139.4773868082728,0
-139.37740301844607,0
-139.27741922861935,0
-139.17743543879263,0
-139.0774516489659,0
-138.97746785913921,0
-138.87748406931246,0
-138.77750027948576,0
-138.67751648965904,0
-138.57753269983232,0
-138.47754891000559,0
-138.37756512017887,0
-138.27758133035218,0
-138.17759754052543,0
-138.07761375069873,0
-137.97762996087201,0
-137.87764617104528,0
-137.77766238121856,0
-137.67767859139184,0
-137.57769480156514,0
-137.47771101173842,0
-137.3777272219117,0
-137.27774343208497,0
-137.17775964225825,0
-137.07777585243153,0
-136.97779206260481,0
-136.87780827277811,0
-136.77782448295139,0
-136.67784069312466,0
-136.57785690329794,0
-136.47787311347122,0
-136.3778893236445,0
-136.27790553381777,0
-136.17792174399108,0
-136.07793795416436,0
-135.97795416433763,0
-135.87797037451091,0
-135.77798658468419,0
-135.67800279485746,0
-135.57801900503074,0
-135.47803521520405,0
-135.37805142537732,0
-135.2780676355506,0
-135.17808384572388,0
-135.07810005589715,0
-134.97811626607046,0
-134.87813247624371,0
-134.77814868641701,0
-134.67816489659029,0
-134.57818110676357,0
-134.47819731693684,0
-134.37821352711012,0
-134.27822973728343,0
-134.17824594745667,0
-134.07826215762998,0
-133.97827836780326,0
-133.87829457797653,0
-133.77831078814981,0
-133.67832699832309,0
-133.57834320849639,0
-133.47835941866964,0
-133.37837562884295,0
-133.27839183901622,0
-133.1784080491895,0
-133.07842425936278,0
-132.97844046953605,0
-132.87845667970936,0
-132.77847288988264,0
-132.67848910005591,0
-132.57850531022919,0
-132.47852152040247,0
-132.37853773057574,0
-132.27855394074902,0
-132.17857015092233,0
-132.0785863610956,0
-131.97860257126888,0
-131.87861878144216,0
-131.77863499161543,0
-131.67865120178871,0
-131.57866741196199,0
-131.47868362213529,0
-131.37869983230857,0
-131.27871604248185,0
-131.17873225265512,0
-131.0787484628284,0
-130.97876467300168,0
-130.87878088317495,0
-130.77879709334826,0
-130.67881330352154,0
-130.57882951369481,0
-130.47884572386809,0
-130.37886193404137,0
-130.27887814421467,0
-130.17889435438792,0
-130.07891056456123,0
-129.9789267747345,0
-129.87894298490778,0
-129.77895919508106,0
-129.67897540525433,0
-129.57899161542764,0
-129.47900782560089,0
-129.37902403577419,0
-129.27904024594747,0
-129.17905645612075,0
-129.07907266629402,0
-128.9790888764673,0
-128.87910508664061,0
-128.77912129681386,0
-128.67913750698716,0
-128.57915371716044,0
-128.47916992733371,0
-128.37918613750699,0
-128.27920234768027,0
-128.17921855785357,0
-128.07923476802685,0
-127.97925097820013,0
-127.8792671883734,0
-127.77928339854668,0
-127.67929960871996,0
-127.57931581889325,0
-127.47933202906653,0
-127.37934823923982,0
-127.27936444941309,0
-127.17938065958637,0
-127.07939686975965,0
-126.97941307993293,0
-126.87942929010622,0
-126.77944550027949,0
-126.67946171045278,0
-126.57947792062606,0
-126.47949413079934,0
-126.37951034097262,0
-126.27952655114589,0
-126.17954276131918,0
-126.07955897149247,0
-125.97957518166575,0
-125.87959139183903,0
-125.77960760201231,0
-125.67962381218558,0
-125.57964002235887,0
-125.47965623253215,0
-125.37967244270544,0
-125.27968865287872,0
-125.179704863052,0
-125.07972107322527,0
-124.97973728339855,0
-124.87975349357184,0
-124.77976970374512,0
-124.67978591391841,0
-124.57980212409169,0
-124.47981833426496,0
-124.37983454443824,0
-124.27985075461152,0
-124.17986696478481,0
-124.07988317495808,0
-123.97989938513138,0
-123.87991559530465,0
-123.77993180547793,0
-123.67994801565121,0
-123.57996422582448,0
-123.47998043599777,0
-123.37999664617107,0
-123.28001285634434,0
-123.18002906651762,0
-123.0800452766909,0
-122.98006148686417,0
-122.88007769703746,0
-122.78009390721074,0
-122.68011011738403,0
-122.58012632755731,0
-122.48014253773059,0
-122.38015874790386,0
-122.28017495807714,0
-122.18019116825043,0
-122.08020737842371,0
-121.980223588597,0
-121.88023979877028,0
-121.78025600894355,0
-121.68027221911683,0
-121.58028842929011,0
-121.4803046394634,0
-121.38032084963669,0
-121.28033705980997,0
-121.18035326998324,0
-121.08036948015652,0
-120.9803856903298,0
-120.88040190050309,0
-120.78041811067637,0
-120.68043432084966,0
-120.58045053102293,0
-120.48046674119621,0
-120.38048295136949,0
-120.28049916154276,0
-120.18051537171606,0
-120.08053158188933,0
-119.98054779206262,0
-119.8805640022359,0
-119.78058021240918,0
-119.68059642258245,0
-119.58061263275573,0
-119.48062884292902,0
-119.3806450531023,0
-119.28066126327559,0
-119.18067747344887,0
-119.08069368362214,0
-118.98070989379542,0
-118.8807261039687,0
-118.78074231414199,0
-118.68075852431528,0
-118.58077473448856,0
-118.48079094466183,0
-118.38080715483511,0
-118.28082336500839,0
-118.18083957518168,0
-118.08085578535496,0
-117.98087199552825,0
-117.88088820570152,0
-117.7809044158748,0
-117.68092062604808,0
-117.58093683622135,0
-117.48095304639465,0
-117.38096925656792,0
-117.28098546674121,0
-117.18100167691449,0
-117.08101788708777,0
-116.98103409726104,0
-116.88105030743432,0
-116.78106651760761,0
-116.6810827277809,0
-116.58109893795418,0
-116.48111514812746,0
-116.38113135830073,0
-116.28114756847401,0
-116.1811637786473,0
-116.08117998882058,0
-115.98119619899387,0
-115.88121240916715,0
-115.78122861934042,0
-115.6812448295137,0
-115.58126103968698,0
-115.48127724986027,0
-115.38129346003355,0
-115.28130967020684,0
-115.18132588038011,0
-115.08134209055339,0
-114.98135830072667,0
-114.88137451089995,0
-114.78139072107324,0
-114.68140693124651,0
-114.5814231414198,0
-114.48143935159308,0
-114.38145556176636,0
-114.28147177193964,0
-114.18148798211293,0
-114.0815041922862,0
-113.98152040245948,0
-113.88153661263277,0
-113.78155282280605,0
-113.68156903297933,0
-113.5815852431526,0
-113.48160145332589,0
-113.38161766349917,0
-113.28163387367245,0
-113.18165008384574,0
-113.08166629401902,0
-112.98168250419229,0
-112.88169871436558,0
-112.78171492453886,0
-112.68173113471214,0
-112.58174734488541,0
-112.48176355505871,0
-112.38177976523198,0
-112.28179597540526,0
-112.18181218557855,0
-112.08182839575183,0
-111.9818446059251,0
-111.8818608160984,0
-111.78187702627167,0
-111.68189323644495,0
-111.58190944661823,0
-111.48192565679152,0
-111.38194186696479,0
-111.28195807713807,0
-111.18197428731136,0
-111.08199049748464,0
-110.98200670765792,0
-110.88202291783121,0
-110.78203912800448,0
-110.68205533817776,0
-110.58207154835104,0
-110.48208775852433,0
-110.38210396869761,0
-110.28212017887088,0
-110.18213638904417,0
-110.08215259921745,0
-109.98216880939073,0
-109.88218501956402,0
-109.7822012297373,0
-109.68221743991057,0
-109.58223365008385,0
-109.48224986025714,0
-109.38226607043042,0
-109.2822822806037,0
-109.18229849077699,0
-109.08231470095026,0
-108.98233091112354,0
-108.88234712129682,0
-108.78236333147011,0
-108.68237954164339,0
-108.58239575181666,0
-108.48241196198995,0
-108.38242817216323,0
-108.28244438233651,0
-108.1824605925098,0
-108.08247680268308,0
-107.98249301285635,0
-107.88250922302963,0
-107.78252543320292,0
-107.6825416433762,0
-107.58255785354947,0
-107.48257406372277,0
-107.38259027389604,0
-107.28260648406932,0
-107.18262269424261,0
-107.08263890441589,0
-106.98265511458916,0
-106.88267132476244,0
-106.78268753493573,0
-106.68270374510901,0
-106.58271995528229,0
-106.48273616545558,0
-106.38275237562885,0
-106.28276858580213,0
-106.18278479597542,0
-106.0828010061487,0
-105.98281721632198,0
-105.88283342649525,0
-105.78284963666854,0
-105.68286584684182,0
-105.5828820570151,0
-105.48289826718839,0
-105.38291447736167,0
-105.28293068753494,0
-105.18294689770823,0
-105.08296310788151,0
-104.98297931805479,0
-104.88299552822807,0
-104.78301173840136,0
-104.68302794857463,0
-104.58304415874791,0
-104.4830603689212,0
-104.38307657909448,0
-104.28309278926776,0
-104.18310899944103,0
-104.08312520961432,0
-103.9831414197876,0
-103.88315762996088,0
-103.78317384013417,0
-103.68319005030745,0
-103.58320626048072,0
-103.48322247065401,0
-103.38323868082729,0
-103.28325489100057,0
-103.18327110117384,0
-103.08328731134714,0
-102.98330352152041,0
-102.88331973169369,0
-102.78333594186698,0
-102.68335215204026,0
-102.58336836221353,0
-102.48338457238683,0
-102.3834007825601,0
-102.28341699273338,0
-102.18343320290666,0
-102.08344941307995,0
-101.98346562325322,0
-101.8834818334265,0
-101.78349804359979,0
-101.68351425377307,0
-101.58353046394635,0
-101.48354667411964,0
-101.38356288429291,0
-101.28357909446619,0
-101.18359530463947,0
-101.08361151481276,0
-100.98362772498604,0
-100.88364393515931,0
-100.7836601453326,0
-100.68367635550588,0
-100.58369256567916,0
-100.48370877585245,0
-100.38372498602573,0
-100.283741196199,0
-100.18375740637228,0
-100.08377361654557,0
-99.983789826718848,0
-99.883806036892125,0
-99.783822247065416,0
-99.683838457238693,0
-99.58385466741197,0
-99.483870877585247,0
-99.383887087758538,0
-99.283903297931815,0
-99.183919508105092,0
-99.083935718278383,0
-98.98395192845166,0
-98.883968138624937,0
-98.783984348798228,0
-98.684000558971505,0
-98.584016769144782,0
-98.484032979318059,0
-98.38404918949135,0
-98.284065399664627,0
-98.184081609837904,0
-98.084097820011195,0
-97.984114030184472,0
-97.884130240357749,0
-97.78414645053104,0
-97.684162660704317,0
-97.584178870877594,0
-97.484195081050871,0
-97.384211291224162,0
-97.284227501397439,0
-97.184243711570716,0
-97.084259921744007,0
-96.984276131917284,0
-96.884292342090561,0
-96.784308552263852,0
-96.684324762437129,0
-96.584340972610406,0
-96.484357182783683,0
-96.384373392956974,0
-96.284389603130251,0
-96.184405813303528,0
-96.084422023476819,0
-95.984438233650096,0
-95.884454443823373,0
-95.784470653996664,0
-95.684486864169941,0
-95.584503074343218,0
-95.484519284516495,0
-95.384535494689786,0
-95.284551704863063,0
-95.18456791503634,0
-95.084584125209631,0
-94.984600335382908,0
-94.884616545556185,0
-94.784632755729461,0
-94.684648965902753,0
-94.58466517607603,0
-94.484681386249306,0
-94.384697596422598,0
-94.284713806595875,0
-94.184730016769151,0
-94.084746226942443,0
-93.98476243711572,0
-93.884778647288996,0
-93.784794857462273,0
-93.684811067635565,0
-93.584827277808841,0
-93.484843487982118,0
-93.38485969815541,0
-93.284875908328686,0
-93.184892118501963,0
-93.084908328675255,0
-92.984924538848531,0
-92.884940749021808,0
-92.784956959195085,0
-92.684973169368376,0
-92.584989379541653,0
-92.48500558971493,0
-92.385021799888221,0
-92.285038010061498,0
-92.185054220234775,0
-92.085070430408066,0
-91.985086640581343,0
-91.88510285075462,0
-91.785119060927897,0
-91.685135271101188,0
-91.585151481274465,0
-91.485167691447742,0
-91.385183901621033,0
-91.28520011179431,0
-91.185216321967587,0
-91.085232532140878,0
-90.985248742314155,0
-90.885264952487432,0
-90.785281162660709,0
-90.685297372834,0
-90.585313583007277,0
-90.485329793180554,0
-90.385346003353845,0
-90.285362213527122,0
-90.185378423700399,0
-90.085394633873676,0
-89.985410844046967,0
-89.885427054220244,0
-89.785443264393521,0
-89.685459474566812,0
-89.585475684740089,0
-89.485491894913366,0
-89.385508105086657,0
-89.285524315259934,0
-89.185540525433211,0
-89.085556735606488,0
-88.985572945779779,0
-88.885589155953056,0
-88.785605366126333,0
-88.685621576299624,0
-88.585637786472901,0
-88.485653996646178,0
-88.385670206819469,0
-88.285686416992746,0
-88.185702627166023,0
-88.0857188373393,0
-87.985735047512591,0
-87.885751257685868,0
-87.785767467859145,0
-87.685783678032436,0
-87.585799888205713,0
-87.48581609837899,0
-87.385832308552281,0
-87.285848518725558,0
-87.185864728898835,0
-87.085880939072112,0
-86.985897149245403,0
-86.88591335941868,0
-86.785929569591957,0
-86.685945779765248,0
-86.585961989938525,0
-86.485978200111802,0
-86.385994410285093,0
-86.28601062045837,0
-86.186026830631647,0
-86.086043040804924,0
-85.986059250978215,0
-85.886075461151492,0
-85.786091671324769,0
-85.68610788149806,0
-85.586124091671337,0
-85.486140301844614,0
-85.386156512017891,0
-85.286172722191182,0
-85.186188932364459,0
-85.086205142537736,0
-84.986221352711027,0
-84.886237562884304,0
-84.786253773057581,0
-84.686269983230872,0
-84.586286193404149,0
-84.486302403577426,0
-84.386318613750703,0
-84.286334823923994,0
-84.186351034097271,0
-84.086367244270548,0
-83.986383454443839,0
-83.886399664617116,0
-83.786415874790393,0
-83.686432084963684,0
-83.586448295136961,0
-83.486464505310238,0
-83.386480715483515,0
-83.286496925656806,0
-83.186513135830083,0
-83.08652934600336,0
-82.986545556176651,0
-82.886561766349928,0
-82.786577976523205,0
-82.686594186696496,0
-82.586610396869773,0
-82.48662660704305,0
-82.386642817216327,0
-82.286659027389618,0
-82.186675237562895,0
-82.086691447736172,0
-81.986707657909463,0
-81.88672386808274,0
-81.786740078256017,0
-81.686756288429308,0
-81.586772498602585,0
-81.486788708775862,0
-81.386804918949139,0
-81.28682112912243,0
-81.186837339295707,0
-81.086853549468984,0
-80.986869759642275,0
-80.886885969815552,0
-80.786902179988829,0
-80.686918390162106,0
-80.586934600335397,0
-80.486950810508674,0
-80.386967020681951,0
-80.286983230855242,0
-80.186999441028519,0
-80.087015651201796,0
-79.987031861375087,0
-79.887048071548364,0
-79.787064281721641,0
-79.687080491894918,0
-79.587096702068209,0
-79.487112912241486,0
-79.387129122414763,0
-79.287145332588054,0
-79.187161542761331,0
-79.087177752934608,0
-78.987193963107899,0
-78.887210173281176,0
-78.787226383454453,0
-78.68724259362773,0
-78.587258803801021,0
-78.487275013974298,0
-78.387291224147575,0
-78.287307434320866,0
-78.187323644494143,0
-78.08733985466742,0
-77.987356064840711,0
-77.887372275013988,0
-77.787388485187265,0
-77.687404695360541,0
-77.587420905533833,0
-77.48743711570711,0
-77.387453325880387,0
-77.287469536053678,0
-77.187485746226955,0
-77.087501956400232,0
-76.987518166573523,0
-76.8875343767468,0
-76.787550586920077,0
-76.687566797093353,0
-76.587583007266645,0
-76.487599217439922,0
-76.387615427613198,0
-76.28763163778649,0
-76.187647847959767,0
-76.087664058133043,0
-75.98768026830632,0
-75.887696478479612,0
-75.787712688652888,0
-75.687728898826165,0
-75.587745108999457,0
-75.487761319172733,0
-75.38777752934601,0
-75.287793739519302,0
-75.187809949692578,0
-75.087826159865855,0
-74.987842370039132,0
-74.887858580212423,0
-74.7878747903857,0
-74.687891000558977,0
-74.587907210732268,0
-74.487923420905545,0
-74.387939631078822,0
-74.287955841252113,0
-74.18797205142539,0
-74.087988261598667,0
-73.988004471771944,0
-73.888020681945235,0
-73.788036892118512,0
-73.688053102291789,0
-73.58806931246508,0
-73.488085522638357,0
-73.388101732811634,0
-73.288117942984925,0
-73.188134153158202,0
-73.088150363331479,0
-72.988166573504756,0
-72.888182783678047,0
-72.788198993851324,0
-72.688215204024601,0
-72.588231414197892,0
-72.488247624371169,0
-72.388263834544446,0
-72.288280044717737,0
-72.188296254891014,0
-72.088312465064291,0
-71.988328675237568,0
-71.888344885410859,0
-71.788361095584136,0
-71.688377305757413,0
-71.588393515930704,0
-71.488409726103981,0
-71.388425936277258,0
-71.288442146450535,0
-71.188458356623826,0
-71.088474566797103,0
-70.98849077697038,0
-70.888506987143671,0
-70.788523197316948,0
-70.688539407490225,0
-70.588555617663516,0
-70.488571827836793,0
-70.38858803801007,0
-70.288604248183347,0
-70.188620458356638,0
-70.088636668529915,0
-69.988652878703192,0
-69.888669088876483,0
-69.78868529904976,0
-69.688701509223037,0
-69.588717719396328,0
-69.488733929569605,0
-69.388750139742882,0
-69.288766349916159,0
-69.18878256008945,0
-69.088798770262727,0
-68.988814980436004,0
-68.888831190609295,0
-68.788847400782572,0
-68.688863610955849,0
-68.58887982112914,0
-68.488896031302417,0
-68.388912241475694,0
-68.288928451648971,0
-68.188944661822262,0
-68.088960871995539,0
-67.988977082168816,0
-67.888993292342107,0
-67.789009502515384,0
-67.689025712688661,0
-67.589041922861952,0
-67.489058133035229,0
-67.389074343208506,0
-67.289090553381783,0
-67.189106763555074,0
-67.089122973728351,0
-66.989139183901628,0
-66.889155394074919,0
-66.789171604248196,0
-66.689187814421473,0
-66.58920402459475,0
-66.489220234768041,0
-66.389236444941318,0
-66.289252655114595,0
-66.189268865287886,0
-66.089285075461163,0
-65.98930128563444,0
-65.889317495807731,0
-65.789333705981008,0
-65.689349916154285,0
-65.589366126327562,0
-65.489382336500853,0
-65.38939854667413,0
-65.289414756847407,0
-65.189430967020698,0
-65.089447177193975,0
-64.989463387367252,0
-64.889479597540543,0
-64.78949580771382,0
-64.689512017887097,0
-64.589528228060374,0
-64.489544438233665,0
-64.389560648406942,0
-64.289576858580219,0
-64.18959306875351,0
-64.089609278926787,0
-63.989625489100064,0
-63.889641699273355,0
-63.789657909446632,0
-63.689674119619909,0
-63.589690329793186,0
-63.489706539966477,0
-63.389722750139754,0
-63.289738960313031,0
-63.189755170486322,0
-63.089771380659599,0
-62.989787590832876,0
-62.889803801006167,0
-62.789820011179444,0
-62.689836221352721,0
-62.589852431525998,0
-62.489868641699289,0
-62.389884851872566,0
-62.289901062045843,0
-62.189917272219134,0
-62.089933482392411,0
-61.989949692565688,0
-61.889965902738965,0
-61.789982112912256,0
-61.689998323085533,0
-61.59001453325881,0
-61.490030743432101,0
-61.390046953605378,0
-61.290063163778655,0
-61.190079373951946,0
-61.090095584125223,0
-60.9901117942985,0
-60.890128004471777,0
-60.790144214645068,0
-60.690160424818345,0
-60.590176634991622,0
-60.490192845164913,0
-60.39020905533819,0
-60.290225265511467,0
-60.190241475684758,0
-60.090257685858035,0
-59.990273896031312,0
-59.890290106204588,0
-59.79030631637788,0
-59.690322526551157,0
-59.590338736724433,0
-59.490354946897725,0
-59.390371157071002,0
-59.290387367244278,0
-59.19040357741757,0
-59.090419787590847,0
-58.990435997764123,0
-58.8904522079374,0
-58.790468418110692,0
-58.690484628283969,0
-58.590500838457245,0
-58.490517048630537,0
-58.390533258803814,0
-58.29054946897709,0
-58.190565679150382,0
-58.090581889323659,0
-57.990598099496935,0
-57.890614309670212,0
-57.790630519843504,0
-57.69064673001678,0
-57.590662940190057,0
-57.490679150363349,0
-57.390695360536625,0
-57.290711570709902,0
-57.190727780883179,0
-57.09074399105647,0
-56.990760201229747,0
-56.890776411403024,0
-56.790792621576315,0
-56.690808831749592,0
-56.590825041922869,0
-56.49084125209616,0
-56.390857462269437,0
-56.290873672442714,0
-56.190889882615991,0
-56.090906092789282,0
-55.990922302962559,0
-55.890938513135836,0
-55.790954723309127,0
-55.690970933482404,0
-55.590987143655681,0
-55.491003353828972,0
-55.391019564002249,0
-55.291035774175526,0
-55.191051984348803,0
-55.091068194522094,0
-54.991084404695371,0
-54.891100614868648,0
-54.791116825041939,0
-54.691133035215216,0
-54.591149245388493,0
-54.491165455561784,0
-54.391181665735061,0
-54.291197875908338,0
-54.191214086081615,0
-54.091230296254906,0
-53.991246506428183,0
-53.89126271660146,0
-53.791278926774751,0
-53.691295136948028,0
-53.591311347121305,0
-53.491327557294596,0
-53.391343767467873,0
-53.29135997764115,0
-53.191376187814427,0
-53.091392397987718,0
-52.991408608160995,0
-52.891424818334272,0
-52.791441028507563,0
-52.69145723868084,0
-52.591473448854117,0
-52.491489659027394,0
-52.391505869200685,0
-52.291522079373962,0
-52.191538289547239,0
-52.09155449972053,0
-51.991570709893807,0
-51.891586920067084,0.046348105220749405
