q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-29.692491060786651,-29.606674612634087,-29.649582836710369,0,0,0,0,0,0,0
-29.606674612634087,-29.520858164481524,-29.563766388557806,0,0,0,0,0,0,0
-29.520858164481524,-29.435041716328964,-29.477949940405246,0,0,0,0,0,0,0
-29.435041716328964,-29.349225268176401,-29.392133492252682,0,0,0,0,0,0,0
-29.349225268176401,-29.263408820023837,-29.306317044100119,0,0,0,0,0,0,0
-29.263408820023837,-29.177592371871274,-29.220500595947556,0,0,0,0,0,0,0
-29.177592371871274,-29.091775923718714,-29.134684147794992,0,0,0,0,0,0,0
-29.091775923718714,-29.005959475566151,-29.048867699642432,0,0,0,0,0,0,0
-29.005959475566151,-28.920143027413587,-28.963051251489869,0,0,0,0,0,0,0
-28.920143027413587,-28.834326579261024,-28.877234803337306,0,0,0,0,0,0,0
-28.834326579261024,-28.748510131108461,-28.791418355184742,0,0,0,0,0,0,0
-28.748510131108461,-28.662693682955901,-28.705601907032182,0,0,0,0,0,0,0
-28.662693682955901,-28.576877234803337,-28.619785458879619,0,0,0,0,0,0,0
-28.576877234803337,-28.491060786650774,-28.533969010727056,0,0,0,0,0,0,0
-28.491060786650774,-28.405244338498211,-28.448152562574492,0,0,0,0,0,0,0
-28.405244338498211,-28.319427890345651,-28.362336114421929,0,0,0,0,0,0,0
-28.319427890345651,-28.233611442193087,-28.276519666269369,0,0,0,0,0,0,0
-28.233611442193087,-28.147794994040524,-28.190703218116806,0,0,0,0,0,0,0
-28.147794994040524,-28.06197854588796,-28.104886769964242,0,0,0,0,0,0,0
-28.06197854588796,-27.976162097735401,-28.019070321811682,0,0,0,0,0,0,0
-27.976162097735401,-27.890345649582837,-27.933253873659119,0,0,0,0,0,0,0
-27.890345649582837,-27.804529201430274,-27.847437425506556,0,0,0,0,0,0,0
-27.804529201430274,-27.71871275327771,-27.761620977353992,0,0,0,0,0,0,0
-27.71871275327771,-27.632896305125147,-27.675804529201429,0,0,0,0,0,0,0
-27.632896305125147,-27.547079856972587,-27.589988081048865,0,0,0,0,0,0,0
-27.547079856972587,-27.461263408820024,-27.504171632896306,0,0,0,0,0,0,0
-27.461263408820024,-27.37544696066746,-27.418355184743742,0,0,0,0,0,0,0
-27.37544696066746,-27.289630512514901,-27.332538736591182,0,0,0,0,0,0,0
-27.289630512514901,-27.203814064362337,-27.246722288438619,0,0,0,0,0,0,0
-27.203814064362337,-27.117997616209774,-27.160905840286055,0,0,0,0,0,0,0
-27.117997616209774,-27.03218116805721,-27.075089392133492,0,0,0,0,0,0,0
-27.03218116805721,-26.946364719904647,-26.989272943980929,0,0,0,0,0,0,0
-26.946364719904647,-26.860548271752084,-26.903456495828365,0,0,0,0,0,0,0
-26.860548271752084,-26.774731823599524,-26.817640047675802,0,0,0,0,0,0,0
-26.774731823599524,-26.68891537544696,-26.731823599523242,0,0,0,0,0,0,0
-26.68891537544696,-26.603098927294397,-26.646007151370679,0,0,0,0,0,0,0
-26.603098927294397,-26.517282479141837,-26.560190703218119,0,0,0,0,0,0,0
-26.517282479141837,-26.431466030989274,-26.474374255065555,0,0,0,0,0,0,0
-26.431466030989274,-26.34564958283671,-26.388557806912992,0,0,0,0,0,0,0
-26.34564958283671,-26.259833134684147,-26.302741358760429,0,0,0,0,0,0,0
-26.259833134684147,-26.174016686531584,-26.216924910607865,0,0,0,0,0,0,0
-26.174016686531584,-26.08820023837902,-26.131108462455302,0,0,0,0,0,0,0
-26.08820023837902,-26.00238379022646,-26.045292014302738,0,0,0,0,0,0,0
-26.00238379022646,-25.916567342073897,-25.959475566150179,0,0,0,0,0,0,0
-25.916567342073897,-25.830750893921333,-25.873659117997615,0,0,0,0,0,0,0
-25.830750893921333,-25.744934445768774,-25.787842669845055,0,0,0,0,0,0,0
-25.744934445768774,-25.65911799761621,-25.702026221692492,0,0,0,0,0,0,0
-25.65911799761621,-25.573301549463647,-25.616209773539929,0,0,0,0,0,0,0
-25.573301549463647,-25.487485101311083,-25.530393325387365,0,0,0,0,0,0,0
-25.487485101311083,-25.40166865315852,-25.444576877234802,0,0,0,0,0,0,0
-25.40166865315852,-25.31585220500596,-25.358760429082238,0,0,0,0,0,0,0
-25.31585220500596,-25.230035756853397,-25.272943980929679,0,0,0,0,0,0,0
-25.230035756853397,-25.144219308700833,-25.187127532777115,0,0,0,0,0,0,0
-25.144219308700833,-25.058402860548274,-25.101311084624555,0,0,0,0,0,0,0
-25.058402860548274,-24.97258641239571,-25.015494636471992,0,0,0,0,0,0,0
-24.97258641239571,-24.886769964243147,-24.929678188319429,0,0,0,0,0,0,0
-24.886769964243147,-24.800953516090583,-24.843861740166865,0,0,0,0,0,0,0
-24.800953516090583,-24.71513706793802,-24.758045292014302,0,0,0,0,0,0,0
-24.71513706793802,-24.629320619785457,-24.672228843861738,0,0,0,0,0,0,0
-24.629320619785457,-24.543504171632897,-24.586412395709175,0,0,0,0,0,0,0
-24.543504171632897,-24.457687723480333,-24.500595947556615,0,0,0,0,0,0,0
-24.457687723480333,-24.37187127532777,-24.414779499404052,0,0,0,0,0,0,0
-24.37187127532777,-24.28605482717521,-24.328963051251492,0,0,0,0,0,0,0
-24.28605482717521,-24.200238379022647,-24.243146603098928,0,0,0,0,0,0,0
-24.200238379022647,-24.114421930870083,-24.157330154946365,0,0,0,0,0,0,0
-24.114421930870083,-24.02860548271752,-24.071513706793802,0,0,0,0,0,0,0
-24.02860548271752,-23.942789034564957,-23.985697258641238,0,0,0,0,0,0,0
-23.942789034564957,-23.856972586412393,-23.899880810488675,0,0,0,0,0,0,0
-23.856972586412393,-23.771156138259833,-23.814064362336111,0,0,0,0,0,0,0
-23.771156138259833,-23.68533969010727,-23.728247914183552,0,0,0,0,0,0,0
-23.68533969010727,-23.599523241954707,-23.642431466030988,0,0,0,0,0,0,0
-23.599523241954707,-23.513706793802147,-23.556615017878428,0,0,0,0,0,0,0
-23.513706793802147,-23.427890345649583,-23.470798569725865,0,0,0,0,0,0,0
-23.427890345649583,-23.34207389749702,-23.384982121573302,0,0,0,0,0,0,0
-23.34207389749702,-23.256257449344456,-23.299165673420738,0,0,0,0,0,0,0
-23.256257449344456,-23.170441001191893,-23.213349225268175,0,0,0,0,0,0,0
-23.170441001191893,-23.084624553039333,-23.127532777115611,0,0,0,0,0,0,0
-23.084624553039333,-22.99880810488677,-23.041716328963052,0,0,0,0,0,0,0
-22.99880810488677,-22.912991656734206,-22.955899880810488,0,0,0,0,0,0,0
-22.912991656734206,-22.827175208581647,-22.870083432657928,0,0,0,0,0,0,0
-22.827175208581647,-22.741358760429083,-22.784266984505365,0,0,0,0,0,0,0
-22.741358760429083,-22.65554231227652,-22.698450536352802,0,0,0,0,0,0,0
-22.65554231227652,-22.569725864123956,-22.612634088200238,0,0,0,0,0,0,0
-22.569725864123956,-22.483909415971393,-22.526817640047675,0,0,0,0,0,0,0
-22.483909415971393,-22.39809296781883,-22.441001191895111,0,0,0,0,0,0,0
-22.39809296781883,-22.31227651966627,-22.355184743742548,0,0,0,0,0,0,0
-22.31227651966627,-22.226460071513706,-22.269368295589988,0,0,0,0,0,0,0
-22.226460071513706,-22.140643623361143,-22.183551847437425,0,0,0,0,0,0,0
-22.140643623361143,-22.054827175208583,-22.097735399284865,0,0,0,0,0,0,0
-22.054827175208583,-21.96901072705602,-22.011918951132301,0,0,0,0,0,0,0
-21.96901072705602,-21.883194278903456,-21.926102502979738,0,0,0,0,0,0,0
-21.883194278903456,-21.797377830750893,-21.840286054827175,0,0,0,0,0,0,0
-21.797377830750893,-21.71156138259833,-21.754469606674611,0,0,0,0,0,0,0
-21.71156138259833,-21.625744934445766,-21.668653158522048,0,0,0,0,0,0,0
-21.625744934445766,-21.539928486293206,-21.582836710369484,0,0,0,0,0,0,0
-21.539928486293206,-21.454112038140643,-21.497020262216925,0,0,0,0,0,0,0
-21.454112038140643,-21.36829558998808,-21.411203814064361,0,0,0,0,0,0,0
-21.36829558998808,-21.28247914183552,-21.325387365911801,0,0,0,0,0,0,0
-21.28247914183552,-21.196662693682956,-21.239570917759238,0,0,0,0,0,0,0
-21.196662693682956,-21.110846245530393,-21.153754469606675,0,0,0,0,0,0,0
-21.110846245530393,-21.02502979737783,-21.067938021454111,0,0,0,0,0,0,0
-21.02502979737783,-20.939213349225266,-20.982121573301548,0,0,0,0,0,0,0
-20.939213349225266,-20.853396901072706,-20.896305125148984,0,0,0,0,0,0,0
-20.853396901072706,-20.767580452920143,-20.810488676996425,0,0,0,0,0,0,0
-20.767580452920143,-20.681764004767579,-20.724672228843861,0,0,0,0,0,0,0
-20.681764004767579,-20.59594755661502,-20.638855780691301,0,0,0,0,0,0,0
-20.59594755661502,-20.510131108462456,-20.553039332538738,0,0,0,0,0,0,0
-20.510131108462456,-20.424314660309893,-20.467222884386175,0,0,0,0,0,0,0
-20.424314660309893,-20.338498212157329,-20.381406436233611,0,0,0,0,0,0,0
-20.338498212157329,-20.252681764004766,-20.295589988081048,0,0,0,0,0,0,0
-20.252681764004766,-20.166865315852203,-20.209773539928484,0,0,0,0,0,0,0
-20.166865315852203,-20.081048867699643,-20.123957091775921,0,0,0,0,0,0,0
-20.081048867699643,-19.995232419547079,-20.038140643623361,0,0,0,0,0,0,0
-19.995232419547079,-19.909415971394516,-19.952324195470798,0,0,0,0,0,0,0
-19.909415971394516,-19.823599523241953,-19.866507747318234,0,0,0,0,0,0,0
-19.823599523241953,-19.737783075089393,-19.780691299165674,0,0,0,0,0,0,0
-19.737783075089393,-19.651966626936829,-19.694874851013111,0,0,0,0,0,0,0
-19.651966626936829,-19.566150178784266,-19.609058402860548,0,0,0,0,0,0,0
-19.566150178784266,-19.480333730631703,-19.523241954707984,0,0,0,0,0,0,0
-19.480333730631703,-19.394517282479143,-19.437425506555421,0,0,0,0,0,0,0
-19.394517282479143,-19.308700834326579,-19.351609058402861,0,0,0,0,0,0,0
-19.308700834326579,-19.222884386174016,-19.265792610250298,0,0,0,0,0,0,0
-19.222884386174016,-19.137067938021453,-19.179976162097734,0,0,0,0,0,0,0
-19.137067938021453,-19.051251489868889,-19.094159713945171,0,0,0,0,0,0,0
-19.051251489868889,-18.965435041716329,-19.008343265792611,0,0,0,0,0,0,0
-18.965435041716329,-18.879618593563766,-18.922526817640048,0,0,0,0,0,0,0
-18.879618593563766,-18.793802145411203,-18.836710369487484,0,0,0,0,0,0,0
-18.793802145411203,-18.707985697258643,-18.750893921334921,0,0,0,0,0,0,0
-18.707985697258643,-18.622169249106079,-18.665077473182361,0,0,0,0,0,0,0
-18.622169249106079,-18.536352800953516,-18.579261025029798,0,0,0,0,0,0,0
-18.536352800953516,-18.450536352800952,-18.493444576877234,0,0,0,0,0,0,0
-18.450536352800952,-18.364719904648389,-18.407628128724671,0,0,0,0,0,0,0
-18.364719904648389,-18.278903456495826,-18.321811680572107,0,0,0,0,0,0,0
-18.278903456495826,-18.193087008343266,-18.235995232419548,0,0,0,0,0,0,0
-18.193087008343266,-18.107270560190702,-18.150178784266984,0,0,0,0,0,0,0
-18.107270560190702,-18.021454112038139,-18.064362336114421,0,0,0,0,0,0,0
-18.021454112038139,-17.935637663885579,-17.978545887961857,0,0,0,0,0,0,0
-17.935637663885579,-17.849821215733016,-17.892729439809298,0,0,0,0,0,0,0
-17.849821215733016,-17.764004767580452,-17.806912991656734,0,0,0,0,0,0,0
-17.764004767580452,-17.678188319427889,-17.721096543504171,0,0,0,0,0,0,0
-17.678188319427889,-17.592371871275326,-17.635280095351607,0,0,0,0,0,0,0
-17.592371871275326,-17.506555423122766,-17.549463647199048,0,0,0,0,0,0,0
-17.506555423122766,-17.420738974970202,-17.463647199046484,0,0,0,0,0,0,0
-17.420738974970202,-17.334922526817639,-17.377830750893921,0,0,0,0,0,0,0
-17.334922526817639,-17.249106078665076,-17.292014302741357,0,0,0,0,0,0,0
-17.249106078665076,-17.163289630512516,-17.206197854588794,0,0,0,0,0,0,0
-17.163289630512516,-17.077473182359952,-17.120381406436234,0,0,0,0,0,0,0
-17.077473182359952,-16.991656734207389,-17.034564958283671,0,0,0,0,0,0,0
-16.991656734207389,-16.905840286054826,-16.948748510131107,0,0,0,0,0,0,0
-16.905840286054826,-16.820023837902262,-16.862932061978544,0,0,0,0,0,0,0
-16.820023837902262,-16.734207389749702,-16.777115613825984,0,0,0,0,0,0,0
-16.734207389749702,-16.648390941597139,-16.691299165673421,0,0,0,0,0,0,0
-16.648390941597139,-16.562574493444576,-16.605482717520857,0,0,0,0,0,0,0
-16.562574493444576,-16.476758045292016,-16.519666269368294,0,0,0,0,0,0,0
-16.476758045292016,-16.390941597139452,-16.433849821215734,0,0,0,0,0,0,0
-16.390941597139452,-16.305125148986889,-16.348033373063171,0,0,0,0,0,0,0
-16.305125148986889,-16.219308700834326,-16.262216924910607,0,0,0,0,0,0,0
-16.219308700834326,-16.133492252681762,-16.176400476758044,0,0,0,0,0,0,0
-16.133492252681762,-16.047675804529199,-16.09058402860548,0,0,0,0,0,0,0
-16.047675804529199,-15.961859356376639,-16.004767580452921,0,0,0,0,0,0,0
-15.961859356376639,-15.876042908224075,-15.918951132300357,0,0,0,0,0,0,0
-15.876042908224075,-15.790226460071512,-15.833134684147794,0,0,0,0,0,0,0
-15.790226460071512,-15.70441001191895,-15.74731823599523,0,0,0,0,0,0,0
-15.70441001191895,-15.618593563766389,-15.661501787842671,0,0,0,0,0,0,0
-15.618593563766389,-15.532777115613825,-15.575685339690107,0,0,0,0,0,0,0
-15.532777115613825,-15.446960667461262,-15.489868891537544,0,0,0,0,0,0,0
-15.446960667461262,-15.3611442193087,-15.40405244338498,0,0,0,0,0,0,0
-15.3611442193087,-15.275327771156139,-15.318235995232421,0,0,0,0,0,0,0
-15.275327771156139,-15.189511323003575,-15.232419547079857,0,0,0,0,0,0,0
-15.189511323003575,-15.103694874851012,-15.146603098927294,0,0,0,0,0,0,0
-15.103694874851012,-15.017878426698449,-15.06078665077473,0,0,0,0,0,0,0
-15.017878426698449,-14.932061978545887,-14.974970202622167,0,0,0,0,0,0,0
-14.932061978545887,-14.846245530393325,-14.889153754469607,0,0,0,0,0,0,0
-14.846245530393325,-14.760429082240762,-14.803337306317044,0,0,0,0,0,0,0
-14.760429082240762,-14.674612634088199,-14.71752085816448,0,0,0,0,0,0,0
-14.674612634088199,-14.588796185935637,-14.631704410011917,0,0,0,0,0,0,0
-14.588796185935637,-14.502979737783075,-14.545887961859357,0,0,0,0,0,0,0
-14.502979737783075,-14.417163289630512,-14.460071513706794,0,0,0,0,0,0,0
-14.417163289630512,-14.331346841477949,-14.37425506555423,0,0,0,0,0,0,0
-14.331346841477949,-14.245530393325387,-14.288438617401667,0,0,0,0,0,0,0
-14.245530393325387,-14.159713945172825,-14.202622169249107,0,0,0,0,0,0,0
-14.159713945172825,-14.073897497020262,-14.116805721096544,0,0,0,0,0,0,0
-14.073897497020262,-13.988081048867699,-14.03098927294398,0,0,0,0,0,0,0
-13.988081048867699,-13.902264600715135,-13.945172824791417,0,0,0,0,0,0,0
-13.902264600715135,-13.816448152562574,-13.859356376638853,0,0,0,0,0,0,0
-13.816448152562574,-13.730631704410012,-13.773539928486294,0,0,0,0,0,0,0
-13.730631704410012,-13.644815256257449,-13.68772348033373,0,0,0,0,0,0,0
-13.644815256257449,-13.558998808104885,-13.601907032181167,0,0,0,0,0,0,0
-13.558998808104885,-13.473182359952323,-13.516090584028603,0,0,0,0,0,0,0
-13.473182359952323,-13.387365911799762,-13.430274135876044,0,0,0,0,0,0,0
-13.387365911799762,-13.301549463647198,-13.34445768772348,0,0,0,0,0,0,0
-13.301549463647198,-13.215733015494635,-13.258641239570917,0,0,0,0,0,0,0
-13.215733015494635,-13.129916567342073,-13.172824791418353,0,0,0,0,0,0,0
-13.129916567342073,-13.044100119189512,-13.087008343265794,0,0,0,0,0,0,0
-13.044100119189512,-12.958283671036948,-13.00119189511323,0,0,0,0,0,0,0
-12.958283671036948,-12.872467222884385,-12.915375446960667,0,0,0,0,0,0,0
-12.872467222884385,-12.786650774731822,-12.829558998808103,0,0,0,0,0,0,0
-12.786650774731822,-12.70083432657926,-12.74374255065554,0,0,0,0,0,0,0
-12.70083432657926,-12.615017878426698,-12.65792610250298,0,0,0,0,0,0,0
-12.615017878426698,-12.529201430274135,-12.572109654350417,0,0,0,0,0,0,0
-12.529201430274135,-12.443384982121572,-12.486293206197853,0,0,0,0,0,0,0
-12.443384982121572,-12.35756853396901,-12.40047675804529,0,0,0,0,0,0,0
-12.35756853396901,-12.271752085816448,-12.31466030989273,0,0,0,0,0,0,0
-12.271752085816448,-12.185935637663885,-12.228843861740167,0,0,0,0,0,0,0
-12.185935637663885,-12.100119189511322,-12.143027413587603,0,0,0,0,0,0,0
-12.100119189511322,-12.01430274135876,-12.05721096543504,0,0,0,0,0,0,0
-12.01430274135876,-11.928486293206198,-11.97139451728248,0,0,0,0,0,0,0
-11.928486293206198,-11.842669845053635,-11.885578069129917,0,0,0,0,0,0,0
-11.842669845053635,-11.756853396901072,-11.799761620977353,0,0,0,0,0,0,0
-11.756853396901072,-11.671036948748508,-11.71394517282479,0,0,0,0,0,0,0
-11.671036948748508,-11.585220500595947,-11.628128724672226,0,0,0,0,0,0,0
-11.585220500595947,-11.499404052443385,-11.542312276519667,0,0,0,0,0,0,0
-11.499404052443385,-11.413587604290822,-11.456495828367103,0,0,0,0,0,0,0
-11.413587604290822,-11.327771156138258,-11.37067938021454,0,0,0,0,0,0,0
-11.327771156138258,-11.241954707985697,-11.284862932061976,0,0,0,0,0,0,0
-11.241954707985697,-11.156138259833135,-11.199046483909417,0,0,0,0,0,0,0
-11.156138259833135,-11.070321811680571,-11.113230035756853,0,0,0,0,0,0,0
-11.070321811680571,-10.984505363528008,-11.02741358760429,0,0,0,0,0,0,0
-10.984505363528008,-10.898688915375446,-10.941597139451726,0,0,0,0,0,0,0
-10.898688915375446,-10.812872467222885,-10.855780691299167,0,0,0,0,0,0,0
-10.812872467222885,-10.727056019070321,-10.769964243146603,0,0,0,0,0,0,0
-10.727056019070321,-10.641239570917758,-10.68414779499404,0,0,0,0,0,0,0
-10.641239570917758,-10.555423122765195,-10.598331346841476,0,0,0,0,0,0,0
-10.555423122765195,-10.469606674612633,-10.512514898688913,0,0,0,0,0,0,0
-10.469606674612633,-10.383790226460071,-10.426698450536353,0,0,0,0,0,0,0
-10.383790226460071,-10.297973778307508,-10.34088200238379,0,0,0,0,0,0,0
-10.297973778307508,-10.212157330154945,-10.255065554231226,0,0,0,0,0,0,0
-10.212157330154945,-10.126340882002383,-10.169249106078663,0,0,0,0,0,0,0
-10.126340882002383,-10.040524433849821,-10.083432657926103,0,0,0,0,0,0,0
-10.040524433849821,-9.954707985697258,-9.9976162097735397,0,0,0,0,0,0,0
-9.954707985697258,-9.8688915375446946,-9.9117997616209763,0,0,0,0,0,0,0
-9.8688915375446946,-9.783075089392133,-9.8259833134684129,9.6325191568777379e-23,9.6325191568777379e-23,0,0,4.8162595784388687e-22,0,0
-9.783075089392133,-9.6972586412395714,-9.7401668653158531,9.6110275992437956e-21,6.947133159095149e-21,0,0,3.5699421812750627e-20,1.2355716183468351e-20,0
-9.6972586412395714,-9.611442193087008,-9.6543504171632897,5.2971691375531205e-19,3.6089813288240529e-19,0,5.6508630312936713e-21,1.8290927344119747e-18,8.1384097133329185e-19,0
-9.611442193087008,-9.5256257449344446,-9.5685339690107263,2.2323167677399689e-17,1.4432371326305387e-17,0,3.7413517769031291e-19,7.0958975105178243e-17,4.0276168507405838e-17,6.5595967240492038e-21
-9.5256257449344446,-9.4398092967818812,-9.4827175208581629,7.1962134887446825e-16,4.4679258413526038e-16,5.2895964158503168e-21,1.8553916105056313e-17,2.0865503220963346e-15,1.4925515067884515e-15,4.4570978608286029e-19
-9.4398092967818812,-9.3539928486293196,-9.3969010727055995,1.7754924360332347e-14,1.0759294033519699e-14,3.9440059645650901e-19,6.8941560672366164e-16,4.6625429680331935e-14,4.1437041052267514e-14,2.2341061742171779e-17
-9.3539928486293196,-9.2681764004767579,-9.3110846245530396,3.3526663802368557e-13,2.015344315944915e-13,2.0396934279260001e-17,1.9210868824796062e-14,7.9369918674777301e-13,8.625618651512547e-13,8.4087246032484133e-16
-9.2681764004767579,-9.1823599523241946,-9.2252681764004762,4.8434439688584954e-12,2.9228669663641374e-12,7.9723239696225995e-16,4.0201400182416727e-13,1.0314116502467074e-11,1.347644573652464e-11,2.3846371079634727e-14
-9.1823599523241946,-9.0965435041716312,-9.1394517282479129,5.351441671928068e-11,3.260377435468281e-11,2.3709994039039144e-14,6.3297097837047766e-12,1.0247410703767966e-10,1.5823342367881031e-10,5.1113310216959149e-13
-9.0965435041716312,-9.0107270560190695,-9.0536352800953495,4.5235402013823389e-10,2.7799947585515261e-10,5.389745797579871e-13,7.5195687966204349e-11,7.7915038092461564e-10,1.3985692037560295e-09,8.3158534645621309e-12
-9.0107270560190695,-8.9249106078665079,-8.9678188319427896,2.9308525575130255e-09,1.8042002978871902e-09,9.4129415625575821e-12,6.7703481774351307e-10,4.5374091593776938e-09,9.3271132660658132e-09,1.0329260281554984e-10
-8.9249106078665079,-8.8390941597139445,-8.8820023837902262,1.4630938885682437e-08,8.8950757131543445e-09,1.2701551244068041e-10,4.6553500067011027e-09,2.0280933681608789e-08,4.7104030892096548e-08,9.8736433556508323e-10
