q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-33.680572109654349,-33.595947556615016,-33.638259833134683,0,0,0,0,0,0,0
-33.595947556615016,-33.511323003575683,-33.553635280095349,0,0,0,0,0,0,0
-33.511323003575683,-33.42669845053635,-33.469010727056016,0,0,0,0,0,0,0
-33.42669845053635,-33.342073897497016,-33.384386174016683,0,0,0,0,0,0,0
-33.342073897497016,-33.25744934445769,-33.29976162097735,0,0,0,0,0,0,0
-33.25744934445769,-33.172824791418357,-33.215137067938024,0,0,0,0,0,0,0
-33.172824791418357,-33.088200238379024,-33.13051251489869,0,0,0,0,0,0,0
-33.088200238379024,-33.00357568533969,-33.045887961859357,0,0,0,0,0,0,0
-33.00357568533969,-32.918951132300357,-32.961263408820024,0,0,0,0,0,0,0
-32.918951132300357,-32.834326579261024,-32.876638855780691,0,0,0,0,0,0,0
-32.834326579261024,-32.749702026221691,-32.792014302741357,0,0,0,0,0,0,0
-32.749702026221691,-32.665077473182357,-32.707389749702024,0,0,0,0,0,0,0
-32.665077473182357,-32.580452920143031,-32.622765196662698,0,0,0,0,0,0,0
-32.580452920143031,-32.495828367103698,-32.538140643623365,0,0,0,0,0,0,0
-32.495828367103698,-32.411203814064365,-32.453516090584031,0,0,0,0,0,0,0
-32.411203814064365,-32.326579261025032,-32.368891537544698,0,0,0,0,0,0,0
-32.326579261025032,-32.241954707985698,-32.284266984505365,0,0,0,0,0,0,0
-32.241954707985698,-32.157330154946365,-32.199642431466032,0,0,0,0,0,0,0
-32.157330154946365,-32.072705601907032,-32.115017878426698,0,0,0,0,0,0,0
-32.072705601907032,-31.988081048867699,-32.030393325387365,0,0,0,0,0,0,0
-31.988081048867699,-31.903456495828365,-31.945768772348032,0,0,0,0,0,0,0
-31.903456495828365,-31.818831942789036,-31.861144219308699,0,0,0,0,0,0,0
-31.818831942789036,-31.734207389749702,-31.776519666269369,0,0,0,0,0,0,0
-31.734207389749702,-31.649582836710369,-31.691895113230036,0,0,0,0,0,0,0
-31.649582836710369,-31.564958283671036,-31.607270560190702,0,0,0,0,0,0,0
-31.564958283671036,-31.480333730631706,-31.522646007151373,0,0,0,0,0,0,0
-31.480333730631706,-31.395709177592373,-31.43802145411204,0,0,0,0,0,0,0
-31.395709177592373,-31.31108462455304,-31.353396901072706,0,0,0,0,0,0,0
-31.31108462455304,-31.226460071513706,-31.268772348033373,0,0,0,0,0,0,0
-31.226460071513706,-31.141835518474373,-31.18414779499404,0,0,0,0,0,0,0
-31.141835518474373,-31.05721096543504,-31.099523241954707,0,0,0,0,0,0,0
-31.05721096543504,-30.972586412395707,-31.014898688915373,0,0,0,0,0,0,0
-30.972586412395707,-30.887961859356377,-30.93027413587604,0,0,0,0,0,0,0
-30.887961859356377,-30.803337306317044,-30.84564958283671,0,0,0,0,0,0,0
-30.803337306317044,-30.71871275327771,-30.761025029797377,0,0,0,0,0,0,0
-30.71871275327771,-30.634088200238381,-30.676400476758047,0,0,0,0,0,0,0
-30.634088200238381,-30.549463647199048,-30.591775923718714,0,0,0,0,0,0,0
-30.549463647199048,-30.464839094159714,-30.507151370679381,0,0,0,0,0,0,0
-30.464839094159714,-30.380214541120381,-30.422526817640048,0,0,0,0,0,0,0
-30.380214541120381,-30.295589988081048,-30.337902264600714,0,0,0,0,0,0,0
-30.295589988081048,-30.210965435041714,-30.253277711561381,0,0,0,0,0,0,0
-30.210965435041714,-30.126340882002381,-30.168653158522048,0,0,0,0,0,0,0
-30.126340882002381,-30.041716328963052,-30.084028605482715,0,0,0,0,0,0,0
-30.041716328963052,-29.957091775923718,-29.999404052443385,0,0,0,0,0,0,0
-29.957091775923718,-29.872467222884385,-29.914779499404052,0,0,0,0,0,0,0
-29.872467222884385,-29.787842669845055,-29.830154946364722,0,0,0,0,0,0,0
-29.787842669845055,-29.703218116805722,-29.745530393325389,0,0,0,0,0,0,0
-29.703218116805722,-29.618593563766389,-29.660905840286055,0,0,0,0,0,0,0
-29.618593563766389,-29.533969010727056,-29.576281287246722,0,0,0,0,0,0,0
-29.533969010727056,-29.449344457687722,-29.491656734207389,0,0,0,0,0,0,0
-29.449344457687722,-29.364719904648389,-29.407032181168056,0,0,0,0,0,0,0
-29.364719904648389,-29.280095351609056,-29.322407628128722,0,0,0,0,0,0,0
-29.280095351609056,-29.195470798569726,-29.237783075089389,0,0,0,0,0,0,0
-29.195470798569726,-29.110846245530393,-29.15315852205006,0,0,0,0,0,0,0
-29.110846245530393,-29.02622169249106,-29.068533969010726,0,0,0,0,0,0,0
-29.02622169249106,-28.94159713945173,-28.983909415971397,0,0,0,0,0,0,0
-28.94159713945173,-28.856972586412397,-28.899284862932063,0,0,0,0,0,0,0
-28.856972586412397,-28.772348033373063,-28.81466030989273,0,0,0,0,0,0,0
-28.772348033373063,-28.68772348033373,-28.730035756853397,0,0,0,0,0,0,0
-28.68772348033373,-28.603098927294397,-28.645411203814064,0,0,0,0,0,0,0
-28.603098927294397,-28.518474374255064,-28.56078665077473,0,0,0,0,0,0,0
-28.518474374255064,-28.43384982121573,-28.476162097735397,0,0,0,0,0,0,0
-28.43384982121573,-28.349225268176401,-28.391537544696064,0,0,0,0,0,0,0
-28.349225268176401,-28.264600715137068,-28.306912991656734,0,0,0,0,0,0,0
-28.264600715137068,-28.179976162097734,-28.222288438617401,0,0,0,0,0,0,0
-28.179976162097734,-28.095351609058405,-28.137663885578071,0,0,0,0,0,0,0
-28.095351609058405,-28.010727056019071,-28.053039332538738,0,0,0,0,0,0,0
-28.010727056019071,-27.926102502979738,-27.968414779499405,0,0,0,0,0,0,0
-27.926102502979738,-27.841477949940405,-27.883790226460071,0,0,0,0,0,0,0
-27.841477949940405,-27.756853396901072,-27.799165673420738,0,0,0,0,0,0,0
-27.756853396901072,-27.672228843861738,-27.714541120381405,0,0,0,0,0,0,0
-27.672228843861738,-27.587604290822405,-27.629916567342072,0,0,0,0,0,0,0
-27.587604290822405,-27.502979737783075,-27.545292014302738,0,0,0,0,0,0,0
-27.502979737783075,-27.418355184743742,-27.460667461263409,0,0,0,0,0,0,0
-27.418355184743742,-27.333730631704412,-27.376042908224079,0,0,0,0,0,0,0
-27.333730631704412,-27.249106078665079,-27.291418355184746,0,0,0,0,0,0,0
-27.249106078665079,-27.164481525625746,-27.206793802145413,0,0,0,0,0,0,0
-27.164481525625746,-27.079856972586413,-27.122169249106079,0,0,0,0,0,0,0
-27.079856972586413,-26.995232419547079,-27.037544696066746,0,0,0,0,0,0,0
-26.995232419547079,-26.910607866507746,-26.952920143027413,0,0,0,0,0,0,0
-26.910607866507746,-26.825983313468413,-26.86829558998808,0,0,0,0,0,0,0
