q,n_lda
-334.76686085972852,0
-334.66687075791856,0
-334.56688065610859,0
-334.46689055429863,0
-334.36690045248866,0
-334.26691035067876,0
-334.16692024886879,0
-334.06693014705883,0
-333.96694004524886,0
-333.8669499434389,0
-333.76695984162893,0
-333.66696973981902,0
-333.56697963800906,0
-333.46698953619909,0
-333.36699943438913,0
-333.26700933257916,0
-333.16701923076926,0
-333.06702912895929,0
-332.96703902714933,0
-332.86704892533936,0
-332.7670588235294,0
-332.66706872171943,0
-332.56707861990952,0
-332.46708851809956,0
-332.36709841628959,0
-332.26710831447963,0
-332.16711821266966,0
-332.0671281108597,0
-331.96713800904979,0
-331.86714790723983,0
-331.76715780542986,0
-331.6671677036199,0
-331.56717760180993,0
-331.46718750000002,0
-331.36719739819006,0
-331.26720729638009,0
-331.16721719457013,0
-331.06722709276016,0
-330.9672369909502,0
-330.86724688914029,0
-330.76725678733033,0
-330.66726668552036,0
-330.5672765837104,0
-330.46728648190043,0
-330.36729638009047,0
-330.26730627828056,0
-330.16731617647059,0
-330.06732607466063,0
-329.96733597285066,0
-329.8673458710407,0
-329.76735576923079,0
-329.66736566742082,0
-329.56737556561086,0
-329.46738546380089,0
-329.36739536199093,0
-329.26740526018102,0
-329.16741515837106,0
-329.06742505656109,0
-328.96743495475113,0
-328.86744485294116,0
-328.7674547511312,0
-328.66746464932129,0
-328.56747454751132,0
-328.46748444570136,0
-328.36749434389139,0
-328.26750424208143,0
-328.16751414027146,0
-328.06752403846156,0
-327.96753393665159,0
-327.86754383484163,0
-327.76755373303166,0
-327.6675636312217,0
-327.56757352941179,0
-327.46758342760182,0
-327.36759332579186,0
-327.26760322398189,0
-327.16761312217193,0
-327.06762302036196,0
-326.96763291855206,0
-326.86764281674209,0
-326.76765271493213,0
-326.66766261312216,0
-326.5676725113122,0
-326.46768240950223,0
-326.36769230769232,0
-326.26770220588236,0
-326.16771210407239,0
-326.06772200226243,0
-325.96773190045246,0
-325.86774179864256,0
-325.76775169683259,0
-325.66776159502263,0
-325.56777149321266,0
-325.4677813914027,0
-325.36779128959273,0
-325.26780118778282,0
-325.16781108597286,0
-325.06782098416289,0
-324.96783088235293,0
-324.86784078054296,0
-324.76785067873305,0
-324.66786057692309,0
-324.56787047511312,0
-324.46788037330316,0
-324.3678902714932,0
-324.26790016968323,0
-324.16791006787332,0
-324.06791996606336,0
-323.96792986425339,0
-323.86793976244343,0
-323.76794966063346,0
-323.66795955882355,0
-323.56796945701359,0
-323.46797935520362,0
-323.36798925339366,0
-323.26799915158369,0
-323.16800904977373,0
-323.06801894796382,0
-322.96802884615386,0
-322.86803874434389,0
-322.76804864253393,0
-322.66805854072396,0
-322.568068438914,0
-322.46807833710409,0
-322.36808823529412,0
-322.26809813348416,0
-322.16810803167419,0
-322.06811792986423,0
-321.96812782805432,0
-321.86813772624436,0
-321.76814762443439,0
-321.66815752262443,0
-321.56816742081446,0
-321.46817731900455,0
-321.36818721719459,0
-321.26819711538462,0
-321.16820701357466,0
-321.06821691176469,0
-320.96822680995473,0
-320.86823670814476,0
-320.76824660633486,0
-320.66825650452489,0
-320.56826640271493,0
-320.46827630090496,0
-320.368286199095,0
-320.26829609728509,0
-320.16830599547512,0
-320.06831589366516,0
-319.96832579185519,0
-319.86833569004523,0
-319.76834558823532,0
-319.66835548642536,0
-319.56836538461539,0
-319.46837528280543,0
-319.36838518099546,0
-319.2683950791855,0
-319.16840497737553,0
-319.06841487556562,0
-318.96842477375566,0
-318.86843467194569,0
-318.76844457013573,0
-318.66845446832576,0
-318.56846436651585,0
-318.46847426470589,0
-318.36848416289592,0
-318.26849406108596,0
-318.16850395927599,0
-318.06851385746609,0
-317.96852375565612,0
-317.86853365384616,0
-317.76854355203619,0
-317.66855345022623,0
-317.56856334841626,0
-317.46857324660635,0
-317.36858314479639,0
-317.26859304298642,0
-317.16860294117646,0
-317.06861283936649,0
-316.96862273755653,0
-316.86863263574662,0
-316.76864253393666,0
-316.66865243212669,0
-316.56866233031673,0
-316.46867222850676,0
-316.36868212669685,0
-316.26869202488689,0
-316.16870192307692,0
-316.06871182126696,0
-315.96872171945699,0
-315.86873161764709,0
-315.76874151583712,0
-315.66875141402716,0
-315.56876131221719,0
-315.46877121040723,0
-315.36878110859726,0
-315.2687910067873,0
-315.16880090497739,0
-315.06881080316742,0
-314.96882070135746,0
-314.86883059954749,0
-314.76884049773753,0
-314.66885039592762,0
-314.56886029411766,0
-314.46887019230769,0
-314.36888009049773,0
-314.26888998868776,0
-314.16889988687785,0
-314.06890978506789,0
-313.96891968325792,0
-313.86892958144796,0
-313.76893947963799,0
-313.66894937782803,0
-313.56895927601812,0
-313.46896917420815,0
-313.36897907239819,0
-313.26898897058823,0
-313.16899886877826,0
-313.0690087669683,0
-312.96901866515839,0
-312.86902856334842,0
-312.76903846153846,0
-312.66904835972849,0
-312.56905825791853,0
-312.46906815610862,0
-312.36907805429865,0
-312.26908795248869,0
-312.16909785067872,0
-312.06910774886876,0
-311.96911764705885,0
-311.86912754524889,0
-311.76913744343892,0
-311.66914734162896,0
-311.56915723981899,0
-311.46916713800903,0
-311.36917703619906,0
-311.26918693438915,0
-311.16919683257919,0
-311.06920673076922,0
-310.96921662895926,0
-310.86922652714929,0
-310.76923642533939,0
-310.66924632352942,0
-310.56925622171946,0
-310.46926611990949,0
-310.36927601809953,0
-310.26928591628962,0
-310.16929581447965,0
-310.06930571266969,0
-309.96931561085972,0
-309.86932550904976,0
-309.76933540723979,0
-309.66934530542983,0
-309.56935520361992,0
-309.46936510180996,0
-309.36937499999999,0
-309.26938489819003,0
-309.16939479638006,0
-309.06940469457015,0
-308.96941459276019,0
-308.86942449095022,0
-308.76943438914026,0
-308.66944428733029,0
-308.56945418552039,0
-308.46946408371042,0
-308.36947398190046,0
-308.26948388009049,0
-308.16949377828053,0
-308.06950367647056,0
-307.96951357466065,0
-307.86952347285069,0
-307.76953337104072,0
-307.66954326923076,0
-307.56955316742079,0
-307.46956306561083,0
-307.36957296380092,0
-307.26958286199095,0
-307.16959276018099,0
-307.06960265837102,0
-306.96961255656106,0
-306.86962245475115,0
-306.76963235294119,0
-306.66964225113122,0
-306.56965214932126,0
-306.46966204751129,0
-306.36967194570138,0
-306.26968184389142,0
-306.16969174208145,0
-306.06970164027149,0
-305.96971153846152,0
-305.86972143665156,0
-305.76973133484159,0
-305.66974123303169,0
-305.56975113122172,0
-305.46976102941176,0
-305.36977092760179,0
-305.26978082579183,0
-305.16979072398192,0
-305.06980062217195,0
-304.96981052036199,0
-304.86982041855202,0
-304.76983031674206,0
-304.66984021493215,0
-304.56985011312219,0
-304.46986001131222,0
-304.36986990950226,0
-304.26987980769229,0
-304.16988970588233,0
-304.06989960407242,0
-303.96990950226245,0
-303.86991940045249,0
-303.76992929864252,0
-303.66993919683256,0
-303.56994909502259,0
-303.46995899321269,0
-303.36996889140272,0
-303.26997878959276,0
-303.16998868778279,0
-303.06999858597283,0
-302.97000848416292,0
-302.87001838235295,0
-302.77002828054299,0
-302.67003817873302,0
-302.57004807692306,0
-302.47005797511315,0
-302.37006787330319,0
-302.27007777149322,0
-302.17008766968326,0
-302.07009756787329,0
-301.97010746606333,0
-301.87011736425336,0
-301.77012726244345,0
-301.67013716063349,0
-301.57014705882352,0
-301.47015695701356,0
-301.37016685520359,0
-301.27017675339368,0
-301.17018665158372,0
-301.07019654977375,0
-300.97020644796379,0
-300.87021634615382,0
-300.77022624434392,0
-300.67023614253395,0
-300.57024604072399,0
-300.47025593891402,0
-300.37026583710406,0
-300.27027573529409,0
-300.17028563348413,0
-300.07029553167422,0
-299.97030542986425,0
-299.87031532805429,0
-299.77032522624432,0
-299.67033512443436,0
-299.57034502262445,0
-299.47035492081449,0
-299.37036481900452,0
-299.27037471719456,0
-299.17038461538459,0
-299.07039451357468,0
-298.97040441176472,0
-298.87041430995475,0
-298.77042420814479,0
-298.67043410633482,0
-298.57044400452486,0
-298.47045390271495,0
-298.37046380090499,0
-298.27047369909502,0
-298.17048359728506,0
-298.07049349547509,0
-297.97050339366513,0
-297.87051329185522,0
-297.77052319004525,0
-297.67053308823529,0
-297.57054298642532,0
-297.47055288461536,0
-297.37056278280545,0
-297.27057268099549,0
-297.17058257918552,0
-297.07059247737556,0
-296.97060237556559,0
-296.87061227375568,0
-296.77062217194572,0
-296.67063207013575,0
-296.57064196832579,0
-296.47065186651582,0
-296.37066176470586,0
-296.27067166289589,0
-296.17068156108598,0
-296.07069145927602,0
-295.97070135746606,0
-295.87071125565609,0
-295.77072115384613,0
-295.67073105203622,0
-295.57074095022625,0
-295.47075084841629,0
-295.37076074660632,0
-295.27077064479636,0
-295.17078054298645,0
-295.07079044117648,0
-294.97080033936652,0
-294.87081023755655,0
-294.77082013574659,0
-294.67083003393662,0
-294.57083993212672,0
-294.47084983031675,0
-294.37085972850679,0
-294.27086962669682,0
-294.17087952488686,0
-294.07088942307689,0
-293.97089932126698,0
-293.87090921945702,0
-293.77091911764705,0
-293.67092901583709,0
-293.57093891402712,0
-293.47094881221722,0
-293.37095871040725,0
-293.27096860859729,0
-293.17097850678732,0
-293.07098840497736,0
-292.97099830316745,0
-292.87100820135748,0
-292.77101809954752,0
-292.67102799773755,0
-292.57103789592759,0
-292.47104779411762,0
-292.37105769230766,0
-292.27106759049775,0
-292.17107748868779,0
-292.07108738687782,0
-291.97109728506786,0
-291.87110718325789,0
-291.77111708144798,0
-291.67112697963802,0
-291.57113687782805,0
-291.47114677601809,0
-291.37115667420812,0
-291.27116657239822,0
-291.17117647058825,0
-291.07118636877829,0
-290.97119626696832,0
-290.87120616515836,0
-290.77121606334839,0
-290.67122596153848,0
-290.57123585972852,0
-290.47124575791855,0
-290.37125565610859,0
-290.27126555429862,0
-290.17127545248866,0
-290.07128535067875,0
-289.97129524886878,0
-289.87130514705882,0
-289.77131504524885,0
-289.67132494343889,0
-289.57133484162898,0
-289.47134473981902,0
-289.37135463800905,0
-289.27136453619909,0
-289.17137443438912,0
-289.07138433257921,0
-288.97139423076919,0
-288.87140412895928,0
-288.77141402714932,0
-288.67142392533935,0
-288.57143382352939,0
-288.47144372171942,0
-288.37145361990952,0
-288.27146351809955,0
-288.17147341628959,0
-288.07148331447962,0
-287.97149321266966,0
-287.87150311085975,0
-287.77151300904978,0
-287.67152290723982,0
-287.57153280542985,0
-287.47154270361989,0
-287.37155260180998,0
-287.27156250000002,0
-287.17157239819005,0
-287.07158229638009,0
-286.97159219457012,0
-286.87160209276016,0
-286.77161199095019,0
-286.67162188914028,0
-286.57163178733032,0
-286.47164168552035,0
-286.37165158371039,0
-286.27166148190042,0
-286.17167138009052,0
-286.07168127828055,0
-285.97169117647059,0
-285.87170107466062,0
-285.77171097285066,0
-285.67172087104075,0
-285.57173076923078,0
-285.47174066742082,0
-285.37175056561085,0
-285.27176046380089,0
-285.17177036199098,0
-285.07178026018096,0
-284.97179015837105,0
-284.87180005656109,0
-284.77180995475112,0
-284.67181985294116,0
-284.57182975113119,0
-284.47183964932128,0
-284.37184954751132,0
-284.27185944570135,0
-284.17186934389139,0
-284.07187924208142,0
-283.97188914027151,0
-283.87189903846155,0
-283.77190893665158,0
-283.67191883484162,0
-283.57192873303165,0
-283.47193863122175,0
-283.37194852941178,0
-283.27195842760182,0
-283.17196832579185,0
-283.07197822398189,0
-282.97198812217192,0
-282.87199802036196,0
-282.77200791855205,0
-282.67201781674208,0
-282.57202771493212,0
-282.47203761312215,0
-282.37204751131219,0
-282.27205740950228,0
-282.17206730769232,0
-282.07207720588235,0
-281.97208710407239,0
-281.87209700226242,0
-281.77210690045251,0
-281.67211679864255,0
-281.57212669683258,0
-281.47213659502262,0
-281.37214649321265,0
-281.27215639140275,0
-281.17216628959272,0
-281.07217618778282,0
-280.97218608597285,0
-280.87219598416289,0
-280.77220588235292,0
-280.67221578054296,0
-280.57222567873305,0
-280.47223557692308,0
-280.37224547511312,0
-280.27225537330315,0
-280.17226527149319,0
-280.07227516968328,0
-279.97228506787332,0
-279.87229496606335,0
-279.77230486425339,0
-279.67231476244342,0
-279.57232466063351,0
-279.47233455882349,0
-279.37234445701358,0
-279.27235435520362,0
-279.17236425339365,0
-279.07237415158369,0
-278.97238404977372,0
-278.87239394796381,0
-278.77240384615385,0
-278.67241374434388,0
-278.57242364253392,0
-278.47243354072396,0
-278.37244343891405,0
-278.27245333710408,0
-278.17246323529412,0
-278.07247313348415,0
-277.97248303167419,0
-277.87249292986428,0
-277.77250282805431,0
-277.67251272624435,0
-277.57252262443438,0
-277.47253252262442,0
-277.37254242081445,0
-277.27255231900449,0
-277.17256221719458,0
-277.07257211538462,0
-276.97258201357465,0
-276.87259191176469,0
-276.77260180995472,0
-276.67261170814481,0
-276.57262160633485,0
-276.47263150452488,0
-276.37264140271492,0
-276.27265130090495,0
-276.17266119909505,0
-276.07267109728508,0
-275.97268099547512,0
-275.87269089366515,0
-275.77270079185519,0
-275.67271069004528,0
-275.57272058823526,0
-275.47273048642535,0
-275.37274038461538,0
-275.27275028280542,0
-275.17276018099545,0
-275.07277007918549,0
-274.97277997737558,0
-274.87278987556562,0
-274.77279977375565,0
-274.67280967194569,0
-274.57281957013572,0
-274.47282946832581,0
-274.37283936651585,0
-274.27284926470588,0
-274.17285916289592,0
-274.07286906108595,0
-273.97287895927604,0
-273.87288885746608,0
-273.77289875565612,0
-273.67290865384615,0
-273.57291855203619,0
-273.47292845022622,0
-273.37293834841626,0
-273.27294824660635,0
-273.17295814479638,0
-273.07296804298642,0
-272.97297794117645,0
-272.87298783936649,0
-272.77299773755658,0
-272.67300763574661,0
-272.57301753393665,0
-272.47302743212668,0
-272.37303733031672,0
-272.27304722850681,0
-272.17305712669685,0
-272.07306702488688,0
-271.97307692307692,0
-271.87308682126695,0
-271.77309671945704,0
-271.67310661764702,0
-271.57311651583711,0
-271.47312641402715,0
-271.37313631221718,0
-271.27314621040722,0
-271.17315610859725,0
-271.07316600678735,0
-270.97317590497738,0
-270.87318580316742,0
-270.77319570135745,0
-270.67320559954749,0
-270.57321549773758,0
-270.47322539592761,0
-270.37323529411765,0
-270.27324519230768,0
-270.17325509049772,0
-270.07326498868781,0
-269.97327488687779,0
-269.87328478506788,0
-269.77329468325792,0
-269.67330458144795,0
-269.57331447963799,0
-269.47332437782802,0
-269.37333427601811,0
-269.27334417420815,0
-269.17335407239818,0
-269.07336397058822,0
-268.97337386877825,0
-268.87338376696835,0
-268.77339366515838,0
-268.67340356334842,0
-268.57341346153845,0
-268.47342335972849,0
-268.37343325791858,0
-268.27344315610861,0
-268.17345305429865,0
-268.07346295248868,0
-267.97347285067872,0
-267.87348274886875,0
-267.77349264705879,0
-267.67350254524888,0
-267.57351244343891,0
-267.47352234162895,0
-267.37353223981899,0
-267.27354213800902,0
-267.17355203619911,0
-267.07356193438915,0
-266.97357183257918,0
-266.87358173076922,0
-266.77359162895925,0
-266.67360152714934,0
-266.57361142533938,0
-266.47362132352941,0
-266.37363122171945,0
-266.27364111990948,0
-266.17365101809958,0
-266.07366091628955,0
-265.97367081447965,0
-265.87368071266968,0
-265.77369061085972,0
-265.67370050904975,0
-265.57371040723979,0
-265.47372030542988,0
-265.37373020361991,0
-265.27374010180995,0
-265.17374999999998,0
-265.07375989819002,0
-264.97376979638011,0
-264.87377969457015,0
-264.77378959276018,0
-264.67379949095022,0
-264.57380938914025,0
-264.47381928733034,0
-264.37382918552038,0
-264.27383908371041,0
-264.17384898190045,0
-264.07385888009048,0
-263.97386877828052,0
-263.87387867647055,0
-263.77388857466065,0
-263.67389847285068,0
-263.57390837104072,0
-263.47391826923075,0
-263.37392816742079,0
-263.27393806561088,0
-263.17394796380091,0
-263.07395786199095,0
-262.97396776018098,0
-262.87397765837102,0
-262.77398755656111,0
-262.67399745475115,0
-262.57400735294118,0
-262.47401725113122,0
-262.37402714932125,0
-262.27403704751134,0
-262.17404694570132,0
-262.07405684389141,0
-261.97406674208145,0
-261.87407664027148,0
-261.77408653846152,0
-261.67409643665155,0
-261.57410633484164,0
-261.47411623303168,0
-261.37412613122171,0
-261.27413602941175,0
-261.17414592760178,0
-261.07415582579188,0
-260.97416572398191,0
-260.87417562217195,0
-260.77418552036198,0
-260.67419541855202,0
-260.57420531674211,0
-260.47421521493209,0
-260.37422511312218,0
-260.27423501131221,0
-260.17424490950225,0
-260.07425480769228,0
-259.97426470588232,0
-259.87427460407241,0
-259.77428450226245,0
-259.67429440045248,0
-259.57430429864252,0
-259.47431419683255,0
-259.37432409502264,0
-259.27433399321268,0
-259.17434389140271,0
-259.07435378959275,0
-258.97436368778278,0
-258.87437358597288,0
-258.77438348416291,0
-258.67439338235295,0
-258.57440328054298,0
-258.47441317873302,0
-258.37442307692305,0
-258.27443297511309,0
-258.17444287330318,0
-258.07445277149321,0
-257.97446266968325,0
-257.87447256787328,0
-257.77448246606332,0
-257.67449236425341,0
-257.57450226244345,0
-257.47451216063348,0
-257.37452205882352,0
-257.27453195701355,0
-257.17454185520364,0
-257.07455175339368,0
-256.97456165158371,0
-256.87457154977375,0
-256.77458144796378,0
-256.67459134615387,0
-256.57460124434385,0
-256.47461114253394,0
-256.37462104072398,0
-256.27463093891402,0
-256.17464083710405,0
-256.07465073529409,0
-255.97466063348418,0
-255.87467053167421,0
-255.77468042986425,0
-255.67469032805428,0
-255.57470022624435,0
-255.47471012443438,0
-255.37472002262444,0
-255.27472992081448,0
-255.17473981900451,0
-255.07474971719455,0
-254.97475961538461,0
-254.87476951357468,0
-254.77477941176471,0
-254.67478930995475,0
-254.57479920814478,0
-254.47480910633482,0
-254.37481900452488,0
-254.27482890271494,0
-254.17483880090498,0
-254.07484869909501,0
-253.97485859728505,0
-253.87486849547511,0
-253.77487839366515,0
-253.67488829185521,0
-253.57489819004525,0
-253.47490808823528,0
-253.37491798642532,0
-253.27492788461538,0
-253.17493778280544,0
-253.07494768099548,0
-252.97495757918551,0
-252.87496747737555,0
-252.77497737556561,0
-252.67498727375565,0
-252.57499717194571,0
-252.47500707013575,0
-252.37501696832578,0
-252.27502686651582,0
-252.17503676470588,0
-252.07504666289594,0
-251.97505656108598,0
-251.87506645927601,0
-251.77507635746605,0
-251.67508625565608,0
-251.57509615384615,0
-251.47510605203621,0
-251.37511595022625,0
-251.27512584841628,0
-251.17513574660632,0
-251.07514564479638,0
-250.97515554298641,0
-250.87516544117648,0
-250.77517533936651,0
-250.67518523755655,0
-250.57519513574658,0
-250.47520503393665,0
-250.37521493212671,0
-250.27522483031674,0
-250.17523472850678,0
-250.07524462669681,0
-249.97525452488688,0
-249.87526442307691,0
-249.77527432126698,0
-249.67528421945701,0
-249.57529411764705,0
-249.47530401583708,0
-249.37531391402715,0
-249.27532381221721,0
-249.17533371040724,0
-249.07534360859728,0
-248.97535350678731,0
-248.87536340497735,0
-248.77537330316741,0
-248.67538320135748,0
-248.57539309954751,0
-248.47540299773755,0
-248.37541289592758,0
-248.27542279411765,0
-248.17543269230768,0
-248.07544259049774,0
-247.97545248868778,0
-247.87546238687781,0
-247.77547228506785,0
-247.67548218325791,0
-247.57549208144798,0
-247.47550197963801,0
-247.37551187782805,0
-247.27552177601808,0
-247.17553167420814,0
-247.07554157239818,0
-246.97555147058824,0
-246.87556136877828,0
-246.77557126696831,0
-246.67558116515835,0
-246.57559106334841,0
-246.47560096153848,0
-246.37561085972851,0
-246.27562075791855,0
-246.17563065610858,0
-246.07564055429864,0
-245.97565045248868,0
-245.87566035067874,0
-245.77567024886878,0
-245.67568014705881,0
-245.57569004524885,0
-245.47569994343891,0
-245.37570984162898,0
-245.27571973981901,0
-245.17572963800905,0
-245.07573953619908,0
-244.97574943438912,0
-244.87575933257918,0
-244.77576923076924,0
-244.67577912895928,0
-244.57578902714931,0
-244.47579892533935,0
-244.37580882352941,0
-244.27581872171945,0
-244.17582861990951,0
-244.07583851809954,0
-243.97584841628958,0
-243.87585831447961,0
-243.77586821266968,0
-243.67587811085974,0
-243.57588800904978,0
-243.47589790723981,0
-243.37590780542985,0
-243.27591770361991,0
-243.17592760180995,0
-243.07593750000001,0
-242.97594739819004,0
-242.87595729638008,0
-242.77596719457011,0
-242.67597709276018,0
-242.57598699095024,0
-242.47599688914028,0
-242.37600678733031,0
-242.27601668552035,0
-242.17602658371038,0
-242.07603648190045,0
-241.97604638009051,0
-241.87605627828054,0
-241.77606617647058,0
-241.67607607466061,0
-241.57608597285068,0
-241.47609587104071,0
-241.37610576923078,0
-241.27611566742081,0
-241.17612556561085,0
-241.07613546380088,0
-240.97614536199094,0
-240.87615526018101,0
-240.77616515837104,0
-240.67617505656108,0
-240.57618495475111,0
-240.47619485294118,0
-240.37620475113121,0
-240.27621464932128,0
-240.17622454751131,0
-240.07623444570135,0
-239.97624434389138,0
-239.87625424208144,0
-239.77626414027151,0
-239.67627403846154,0
-239.57628393665158,0
-239.47629383484161,0
-239.37630373303165,0
-239.27631363122171,0
-239.17632352941177,0
-239.07633342760181,0
-238.97634332579185,0
-238.87635322398188,0
-238.77636312217194,0
-238.67637302036198,0
-238.57638291855204,0
-238.47639281674208,0
-238.37640271493211,0
-238.27641261312215,0
-238.17642251131221,0
-238.07643240950227,0
-237.97644230769231,0
-237.87645220588234,0
-237.77646210407238,0
-237.67647200226244,0
-237.57648190045248,0
-237.47649179864254,0
-237.37650169683258,0
-237.27651159502261,0
-237.17652149321265,0
-237.07653139140271,0
-236.97654128959277,0
-236.87655118778281,0
-236.77656108597284,0
-236.67657098416288,0
-236.57658088235294,0
-236.47659078054298,0
-236.37660067873304,0
-236.27661057692308,0
-236.17662047511311,0
-236.07663037330315,0
-235.97664027149321,0
-235.87665016968327,0
-235.77666006787331,0
-235.67666996606334,0
-235.57667986425338,0
-235.47668976244341,0
-235.37669966063348,0
-235.27670955882354,0
-235.17671945701358,0
-235.07672935520361,0
-234.97673925339365,0
-234.87674915158371,0
-234.77675904977374,0
-234.67676894796381,0
-234.57677884615384,0
-234.47678874434388,0
-234.37679864253391,0
-234.27680854072398,0
-234.17681843891404,0
-234.07682833710408,0
-233.97683823529411,0
-233.87684813348415,0
-233.77685803167421,0
-233.67686792986424,0
-233.57687782805431,0
-233.47688772624434,0
-233.37689762443438,0
-233.27690752262441,0
-233.17691742081448,0
-233.07692731900454,0
-232.97693721719457,0
-232.87694711538461,0
-232.77695701357464,0
-232.67696691176468,0
-232.57697680995474,0
-232.47698670814481,0
-232.37699660633484,0
-232.27700650452488,0
-232.17701640271491,0
-232.07702630090498,0
-231.97703619909501,0
-231.87704609728507,0
-231.77705599547511,0
-231.67706589366514,0
-231.57707579185518,0
-231.47708569004524,0
-231.37709558823531,0
-231.27710548642534,0
-231.17711538461538,0
-231.07712528280541,0
-230.97713518099548,0
-230.87714507918551,0
-230.77715497737557,0
-230.67716487556561,0
-230.57717477375564,0
-230.47718467194568,0
-230.37719457013574,0
-230.27720446832581,0
-230.17721436651584,0
-230.07722426470588,0
-229.97723416289591,0
-229.87724406108595,0
-229.77725395927601,0
-229.67726385746607,0
-229.57727375565611,0
-229.47728365384614,0
-229.37729355203618,0
-229.27730345022624,0
-229.17731334841628,0
-229.07732324660634,0
-228.97733314479638,0
-228.87734304298641,0
-228.77735294117645,0
-228.67736283936651,0
-228.57737273755657,0
-228.47738263574661,0
-228.37739253393664,0
-228.27740243212668,0
-228.17741233031674,0
-228.07742222850678,0
-227.97743212669684,0
-227.87744202488688,0
-227.77745192307691,0
-227.67746182126695,0
-227.57747171945701,0
-227.47748161764707,0
-227.37749151583711,0
-227.27750141402714,0
-227.17751131221718,0
-227.07752121040724,0
-226.97753110859728,0
-226.87754100678734,0
-226.77755090497737,0
-226.67756080316741,0
-226.57757070135744,0
-226.47758059954751,0
