q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-153.12517411961989,-153.02519032979319,-153.07518222470654,0,0,0,0,0,0,0
-153.02519032979319,-152.9252065399665,-152.97519843487984,0,0,0,0,0,0,0
-152.9252065399665,-152.82522275013974,-152.87521464505312,0,0,0,0,0,0,0
-152.82522275013974,-152.72523896031305,-152.7752308552264,0,0,0,0,0,0,0
-152.72523896031305,-152.6252551704863,-152.67524706539967,0,0,0,0,0,0,0
-152.6252551704863,-152.5252713806596,-152.57526327557295,0,0,0,0,0,0,0
-152.5252713806596,-152.42528759083288,-152.47527948574623,0,0,0,0,0,0,0
-152.42528759083288,-152.32530380100616,-152.37529569591953,0,0,0,0,0,0,0
-152.32530380100616,-152.22532001117946,-152.27531190609281,0,0,0,0,0,0,0
-152.22532001117946,-152.12533622135271,-152.17532811626609,0,0,0,0,0,0,0
-152.12533622135271,-152.02535243152602,-152.07534432643936,0,0,0,0,0,0,0
-152.02535243152602,-151.92536864169927,-151.97536053661264,0,0,0,0,0,0,0
-151.92536864169927,-151.82538485187257,-151.87537674678592,0,0,0,0,0,0,0
-151.82538485187257,-151.72540106204585,-151.77539295695919,0,0,0,0,0,0,0
-151.72540106204585,-151.62541727221912,-151.6754091671325,0,0,0,0,0,0,0
-151.62541727221912,-151.52543348239243,-151.57542537730578,0,0,0,0,0,0,0
-151.52543348239243,-151.42544969256568,-151.47544158747905,0,0,0,0,0,0,0
-151.42544969256568,-151.32546590273898,-151.37545779765233,0,0,0,0,0,0,0
-151.32546590273898,-151.22548211291223,-151.27547400782561,0,0,0,0,0,0,0
-151.22548211291223,-151.12549832308554,-151.17549021799888,0,0,0,0,0,0,0
-151.12549832308554,-151.02551453325881,-151.07550642817216,0,0,0,0,0,0,0
-151.02551453325881,-150.92553074343209,-150.97552263834547,0,0,0,0,0,0,0
-150.92553074343209,-150.8255469536054,-150.87553884851874,0,0,0,0,0,0,0
-150.8255469536054,-150.72556316377865,-150.77555505869202,0,0,0,0,0,0,0
-150.72556316377865,-150.62557937395195,-150.6755712688653,0,0,0,0,0,0,0
-150.62557937395195,-150.5255955841252,-150.57558747903857,0,0,0,0,0,0,0
-150.5255955841252,-150.4256117942985,-150.47560368921185,0,0,0,0,0,0,0
-150.4256117942985,-150.32562800447178,-150.37561989938513,0,0,0,0,0,0,0
-150.32562800447178,-150.22564421464506,-150.27563610955843,0,0,0,0,0,0,0
-150.22564421464506,-150.12566042481836,-150.17565231973171,0,0,0,0,0,0,0
-150.12566042481836,-150.02567663499161,-150.07566852990499,0,0,0,0,0,0,0
-150.02567663499161,-149.92569284516492,-149.97568474007826,0,0,0,0,0,0,0
-149.92569284516492,-149.82570905533817,-149.87570095025154,0,0,0,0,0,0,0
-149.82570905533817,-149.72572526551147,-149.77571716042482,0,0,0,0,0,0,0
-149.72572526551147,-149.62574147568475,-149.6757333705981,0,0,0,0,0,0,0
-149.62574147568475,-149.52575768585803,-149.5757495807714,0,0,0,0,0,0,0
-149.52575768585803,-149.42577389603133,-149.47576579094468,0,0,0,0,0,0,0
-149.42577389603133,-149.32579010620458,-149.37578200111795,0,0,0,0,0,0,0
-149.32579010620458,-149.22580631637788,-149.27579821129123,0,0,0,0,0,0,0
-149.22580631637788,-149.12582252655113,-149.17581442146451,0,0,0,0,0,0,0
-149.12582252655113,-149.02583873672444,-149.07583063163779,0,0,0,0,0,0,0
-149.02583873672444,-148.92585494689772,-148.97584684181106,0,0,0,0,0,0,0
-148.92585494689772,-148.82587115707099,-148.87586305198437,0,0,0,0,0,0,0
-148.82587115707099,-148.7258873672443,-148.77587926215764,0,0,0,0,0,0,0
-148.7258873672443,-148.62590357741755,-148.67589547233092,0,0,0,0,0,0,0
-148.62590357741755,-148.52591978759085,-148.5759116825042,0,0,0,0,0,0,0
-148.52591978759085,-148.4259359977641,-148.47592789267748,0,0,0,0,0,0,0
-148.4259359977641,-148.32595220793741,-148.37594410285075,0,0,0,0,0,0,0
-148.32595220793741,-148.22596841811071,-148.27596031302406,0,0,0,0,0,0,0
